iso3,year,value
TTO,2005,6.20893787954175
TUN,2012,4.21667711535632
TUN,2011,-2.04663389535644
TUN,2010,2.97113275066512
TUN,2009,3.04345012371552
TUN,2008,4.23778147502819
TUN,2007,6.70952097453554
TUN,2006,5.24409983246916
TUN,2005,3.4865455430439
TUR,2012,4.80762696633448
TUR,2011,10.9799625273598
TUR,2010,8.54219848467686
TUR,2009,-4.88269401706633
TUR,2008,0.920118221365883
TUR,2007,5.10818513903604
TUR,2006,7.06762607623939
TUR,2005,9.11157745861635
TKM,2012,11.0999999615545
TKM,2011,14.6999999278723
TKM,2010,9.19999998805483
TKM,2009,6.10000011485643
TKM,2008,14.7
TKM,2007,11.05929947045
TKM,2006,10.9733083254017
TKM,2005,13.034034870022
TCA,2012,-2.66655562053364
TCA,2011,4.62049892978239
TCA,2010,0.984924853810682
TCA,2009,-19.5502467595022
TCA,2008,8.27189312486149
TUV,2012,-2.12765957446808
TUV,2011,6.81818181818181
TUV,2010,-2.22222222222223
TUV,2009,-6.25
TUV,2008,6.66666666666667
TUV,2007,7.14285714285714
TUV,2006,2.4390243902439
TUV,2005,-4.65116279069767
UGA,2012,3.83745560605229
UGA,2011,9.3916554927176
UGA,2010,5.63761163749757
UGA,2009,6.80151734860395
UGA,2008,8.70875190154499
UGA,2007,8.41242596551071
UGA,2006,10.7847443857453
UGA,2005,6.33256511623156
UKR,2012,0.152314967200653
UKR,2011,5.44528081048476
UKR,2010,4.09200436668087
UKR,2009,-15.1364679101502
UKR,2008,2.24349159628288
UKR,2007,8.21584445165715
UKR,2006,7.57142076322967
UKR,2005,3.07123039245209
ARE,2012,4.6832657020049
ARE,2011,6.73646786920814
ARE,2010,1.60285004671343
ARE,2009,-5.24292190384988
ARE,2008,3.19183627331763
ARE,2007,3.18439017324592
ARE,2006,9.83731976924005
ARE,2005,4.85514119553341
GBR,2012,1.52826034721852
GBR,2011,0.851437739020326
GBR,2010,2.26054460931586
GBR,2009,-4.58740819226323
GBR,2008,-0.0494116727402769
GBR,2007,2.93091133582351
GBR,2006,2.18982132415704
GBR,2005,2.7906547174688
USA,2012,2.28911338669843
USA,2011,1.56440685763506
USA,2010,2.69519257744442
USA,2009,-2.57650022958367
USA,2008,0.113587249881704
USA,2007,2.00385829784946
USA,2006,2.78453963650701
USA,2005,3.48354993555606
URY,2012,3.53817872056869
URY,2011,5.16213302463606
URY,2010,7.8034096507169
URY,2009,4.24349419462426
URY,2008,7.17614466455107
URY,2007,6.54151084504817
URY,2006,4.09857735445401
URY,2005,7.4601321302473
UZB,2012,7.10244488706317
UZB,2011,7.52513989422977
UZB,2010,7.5971679610016
UZB,2009,8.05093332733966
UZB,2008,9.02916101784777
UZB,2007,9.4730053054454
UZB,2006,7.45141847621768
UZB,2005,6.95000719569097
VUT,2012,1.01004768692042
VUT,2011,3.13980290023412
VUT,2010,1.25886720329326
VUT,2009,3.03730354099602
VUT,2008,5.60099182147214
VUT,2007,2.8758922877538
VUT,2006,8.46069747205426
VUT,2005,5.30532647259227
VEN,2012,5.62595697508632
VEN,2011,4.17642535923936
VEN,2010,-1.48879125078356
VEN,2009,-3.20230265749002
VEN,2008,5.27785412398785
VEN,2007,8.75357880785845
VEN,2006,9.87214910851037
VEN,2005,10.3179138043147
VNM,2012,5.5045447041189
VNM,2011,6.41316889681683
VNM,2010,6.42324482239482
VNM,2009,5.39789754014181
VNM,2008,5.66177120891362
VNM,2007,7.12950448605439
VNM,2006,6.97795481056711
VNM,2005,7.54724772895918
VIR,2012,-14.8125
VIR,2011,-8.20424555364315
VIR,2010,0.596383224317051
VIR,2009,-6.59478885893981
VIR,2008,1.21862495452891
VIR,2007,4.01059402194477
VIR,2006,3.50499314666143
VIR,2005,3.4853090172239
PSE,2012,6.09645656326154
PSE,2011,9.60080848913594
PSE,2010,5.77736205629419
PSE,2009,8.59349087893864
PSE,2008,7.42918225547835
PSE,2007,3.78828152085981
PSE,2006,-0.996556103477076
PSE,2005,11.2906511829271
YEM,2012,2.39299021364694
YEM,2011,-12.7148969035133
YEM,2010,7.70128607527964
YEM,2009,3.86622951587742
YEM,2008,3.64756947012633
YEM,2007,3.33842795605096
YEM,2006,3.17040935922364
YEM,2005,5.59174807563268
ZMB,2012,7.59738104901994
ZMB,2011,5.56925219263019
ZMB,2010,10.2982233241213
ZMB,2009,9.2203484058663
ZMB,2008,7.77389581542363
ZMB,2007,8.35243624447406
ZMB,2006,7.90369444480079
ZMB,2005,7.23559900655543
ZWE,2012,16.6654290410337
ZWE,2011,14.1939156801139
ZWE,2010,19.6754077019323
ZWE,2009,13.2720546167979
ZWE,2008,-17.6689987958491
ZWE,2007,-3.653250914872
ZWE,2006,-3.46140290336963
ZWE,2005,-5.71112541241364
