period,source_code,source_name,destination_code,destination_name,corridor,avg_cost_pct_200usd,avg_cost_pct_500usd,avg_fx_margin_200usd,avg_fx_margin_500usd,num_providers
2020_4Q,NLD,Netherlands,GHA,Ghana,NLDGHA,6.404705882352941,4.869999999999999,2.817647058823529,2.817647058823529,17
2020_4Q,NLD,Netherlands,IDN,Indonesia,NLDIDN,7.838181818181818,5.892727272727272,3.3009090909090912,3.3009090909090912,11
2020_4Q,NLD,Netherlands,NGA,Nigeria,NLDNGA,6.462307692307693,4.636153846153847,2.870769230769231,2.699230769230769,13
2020_4Q,NLD,Netherlands,TUR,Turkey,NLDTUR,7.18,4.96625,1.75125,1.75125,16
2020_4Q,NOR,Norway,PAK,Pakistan,NORPAK,3.7253333333333334,2.3185714285714285,1.306,1.1642857142857144,15
2020_4Q,NZL,New Zealand,CHN,China,NZLCHN,6.801904761904762,4.871428571428571,3.505238095238095,3.435714285714286,21
2020_4Q,NZL,New Zealand,IND,India,NZLIND,6.018275862068966,3.5155172413793103,1.8262068965517242,1.8058620689655172,29
2020_4Q,NZL,New Zealand,PHL,Philippines,NZLPHL,6.168846153846153,3.69,1.993846153846154,1.9584615384615385,26
2020_4Q,NZL,New Zealand,VNM,Vietnam,NZLVNM,7.537741935483871,4.723548387096774,2.6893548387096775,2.632903225806452,31
2020_4Q,OMN,Oman,BGD,Bangladesh,OMNBGD,3.975,2.33625,1.26375,1.26375,8
2020_4Q,OMN,Oman,IND,India,OMNIND,3.4077777777777776,1.8611111111111112,0.8533333333333333,0.8533333333333333,9
2020_4Q,OMN,Oman,JOR,Jordan,OMNJOR,3.4916666666666667,1.8433333333333335,0.77,0.77,6
2020_4Q,OMN,Oman,LKA,Sri Lanka,OMNLKA,3.75125,2.065,0.9625,0.9625,8
2020_4Q,OMN,Oman,NPL,Nepal,OMNNPL,3.5614285714285714,1.717142857142857,0.5128571428571428,0.5128571428571428,7
2020_4Q,OMN,Oman,PAK,Pakistan,OMNPAK,3.29,1.7042857142857142,0.6714285714285715,0.6714285714285715,7
2020_4Q,PAK,Pakistan,AFG,Afghanistan,PAKAFG,18.186666666666667,8.131666666666666,0.5066666666666667,0.5066666666666667,6
2020_4Q,PAK,Pakistan,BGD,Bangladesh,PAKBGD,16.29,8.535,1.0783333333333334,1.0783333333333334,12
2020_4Q,PRT,Portugal,BRA,Brazil,PRTBRA,5.761538461538462,4.514615384615384,3.536153846153846,3.537692307692308,13
2020_4Q,QAT,Qatar,BGD,Bangladesh,QATBGD,3.9725,2.50375,1.52125,1.52125,8
2020_4Q,QAT,Qatar,EGY,"Egypt, Arab Rep.",QATEGY,5.245384615384615,3.4023076923076925,2.167692307692308,2.167692307692308,13
2020_4Q,QAT,Qatar,IND,India,QATIND,4.57,3.166363636363636,2.230909090909091,2.230909090909091,11
2020_4Q,QAT,Qatar,JOR,Jordan,QATJOR,4.998181818181818,2.975454545454545,1.6227272727272728,1.6227272727272728,11
2020_4Q,QAT,Qatar,LKA,Sri Lanka,QATLKA,3.5877777777777777,2.1466666666666665,1.1811111111111112,1.1811111111111112,9
2020_4Q,QAT,Qatar,NPL,Nepal,QATNPL,4.760833333333333,3.2775,2.2841666666666667,2.2841666666666667,12
2020_4Q,QAT,Qatar,PAK,Pakistan,QATPAK,3.4866666666666664,2.3655555555555554,1.6133333333333335,1.6133333333333335,9
2020_4Q,QAT,Qatar,PHL,Philippines,QATPHL,4.365454545454546,2.8445454545454543,1.8245454545454545,1.8245454545454545,11
2020_4Q,QAT,Qatar,SDN,Sudan,QATSDN,8.924285714285714,7.188571428571429,6.028571428571429,6.028571428571429,7
2020_4Q,RUS,Russian Federation,ARM,Armenia,RUSARM,1.5,1.5,0.0,0.0,1
2020_4Q,RUS,Russian Federation,AZE,Azerbaijan,RUSAZE,0.9966666666666667,0.9966666666666667,0.0,0.0,3
2020_4Q,RUS,Russian Federation,BLR,Belarus,RUSBLR,1.1225,1.1225,0.0,0.0,4
2020_4Q,RUS,Russian Federation,EST,Estonia,RUSEST,1.25,1.25,0.0,0.0,2
2020_4Q,RUS,Russian Federation,GEO,Georgia,RUSGEO,0.7475,0.7475,0.0,0.0,4
2020_4Q,RUS,Russian Federation,KAZ,Kazakhstan,RUSKAZ,1.1225,1.1225,0.0,0.0,4
2020_4Q,RUS,Russian Federation,KGZ,Kyrgyz Republic,RUSKGZ,0.985,0.985,0.0,0.0,4
2020_4Q,RUS,Russian Federation,LTU,Lithuania,RUSLTU,0.5,0.5,0.0,0.0,2
2020_4Q,RUS,Russian Federation,LVA,Latvia,RUSLVA,0.5,0.5,0.0,0.0,2
2020_4Q,RUS,Russian Federation,MDA,Moldova,RUSMDA,1.1225,1.1225,0.0,0.0,4
2020_4Q,RUS,Russian Federation,TJK,Tajikistan,RUSTJK,1.25,1.25,0.0,0.0,2
2020_4Q,RUS,Russian Federation,UKR,Ukraine,RUSUKR,1.0,1.0,0.0,0.0,1
2020_4Q,RUS,Russian Federation,UZB,Uzbekistan,RUSUZB,1.0,1.0,0.0,0.0,1
2020_4Q,RWA,Rwanda,KEN,Kenya,RWAKEN,9.49875,8.4925,4.41,4.41,8
2020_4Q,SAU,Saudi Arabia,AFG,Afghanistan,SAUAFG,3.9,2.37,1.35,1.35,2
2020_4Q,SAU,Saudi Arabia,BGD,Bangladesh,SAUBGD,4.042,2.404,1.306,1.306,5
2020_4Q,SAU,Saudi Arabia,EGY,"Egypt, Arab Rep.",SAUEGY,3.8899999999999997,2.218,1.1019999999999999,1.1019999999999999,5
2020_4Q,SAU,Saudi Arabia,ETH,Ethiopia,SAUETH,3.9,1.955,0.6499999999999999,0.6499999999999999,2
2020_4Q,SAU,Saudi Arabia,IDN,Indonesia,SAUIDN,4.5275,2.965,1.915,1.915,4
2020_4Q,SAU,Saudi Arabia,IND,India,SAUIND,4.866,3.168,2.0300000000000002,2.0300000000000002,5
2020_4Q,SAU,Saudi Arabia,JOR,Jordan,SAUJOR,5.699999999999999,3.135,1.4116666666666668,1.4116666666666668,6
2020_4Q,SAU,Saudi Arabia,LBN,Lebanon,SAULBN,6.05,2.8966666666666665,0.7866666666666667,0.7866666666666667,3
2020_4Q,SAU,Saudi Arabia,LKA,Sri Lanka,SAULKA,3.62,2.07,1.035,1.035,4
2020_4Q,SAU,Saudi Arabia,MMR,Myanmar,SAUMMR,10.225000000000001,8.075,3.825,3.825,2
2020_4Q,SAU,Saudi Arabia,NPL,Nepal,SAUNPL,4.048,2.352,1.2120000000000002,1.2120000000000002,5
2020_4Q,SAU,Saudi Arabia,PAK,Pakistan,SAUPAK,3.276666666666667,1.0433333333333332,0.6933333333333334,0.6933333333333334,6
2020_4Q,SAU,Saudi Arabia,PHL,Philippines,SAUPHL,3.6225,1.9775,0.875,0.875,4
2020_4Q,SAU,Saudi Arabia,SDN,Sudan,SAUSDN,2.59,1.21,0.29,0.29,1
2020_4Q,SAU,Saudi Arabia,SSD,South Sudan,SAUSSD,5.9,3.75,-0.5,-0.5,2
2020_4Q,SAU,Saudi Arabia,SYR,Syrian Arab Republic,SAUSYR,1.82,-0.02,-1.25,-1.25,1
2020_4Q,SAU,Saudi Arabia,YEM,"Yemen, Rep.",SAUYEM,2.7199999999999998,1.3199999999999998,0.38,0.38,2
2020_4Q,SEN,Senegal,MLI,Mali,SENMLI,3.3480000000000003,2.94,0.0,0.0,5
2020_4Q,SGP,Singapore,BGD,Bangladesh,SGPBGD,2.3811764705882354,1.5999999999999999,0.9670588235294116,0.9670588235294116,17
2020_4Q,SGP,Singapore,CHN,China,SGPCHN,6.081538461538462,3.1753846153846155,1.3792307692307693,1.27,13
2020_4Q,SGP,Singapore,IDN,Indonesia,SGPIDN,3.1821875,1.9140625,0.9853125,1.0015625000000001,32
2020_4Q,SGP,Singapore,IND,India,SGPIND,2.161111111111111,1.577037037037037,1.155925925925926,1.155925925925926,27
2020_4Q,SGP,Singapore,LKA,Sri Lanka,SGPLKA,2.9313333333333333,1.9113333333333336,1.102,1.102,15
2020_4Q,SGP,Singapore,MYS,Malaysia,SGPMYS,3.848275862068965,2.2017241379310346,0.8910344827586207,0.8910344827586207,29
2020_4Q,SGP,Singapore,PAK,Pakistan,SGPPAK,3.8987499999999997,3.3962499999999998,2.83,2.83,8
2020_4Q,SGP,Singapore,PHL,Philippines,SGPPHL,2.1526315789473682,1.235,0.5842105263157894,0.5842105263157894,38
2020_4Q,SGP,Singapore,THA,Thailand,SGPTHA,4.646,2.7350000000000003,1.3955,1.3955,20
2020_4Q,SWE,Sweden,CHN,China,SWECHN,7.392,5.804,4.015,4.015,10
2020_4Q,SWE,Sweden,IND,India,SWEIND,7.406666666666666,5.616666666666666,4.309444444444445,4.309444444444445,18
2020_4Q,THA,Thailand,CHN,China,THACHN,14.515882352941176,7.244705882352941,2.091176470588235,2.091764705882353,17
2020_4Q,THA,Thailand,IDN,Indonesia,THAIDN,14.369333333333334,7.897333333333334,3.6033333333333335,3.6033333333333335,15
2020_4Q,THA,Thailand,IND,India,THAIND,15.466842105263158,8.464210526315789,3.8205263157894738,3.82,19
2020_4Q,THA,Thailand,KHM,Cambodia,THAKHM,11.686315789473683,5.221052631578948,0.9310526315789475,0.9305263157894736,19
2020_4Q,THA,Thailand,LAO,Lao PDR,THALAO,11.868,5.460666666666667,1.1099999999999999,1.1099999999999999,15
2020_4Q,THA,Thailand,MMR,Myanmar,THAMMR,11.986470588235294,5.548823529411765,1.2517647058823531,1.2517647058823531,17
2020_4Q,THA,Thailand,VNM,Vietnam,THAVNM,12.985,6.487777777777778,1.5544444444444445,1.5544444444444445,18
2020_4Q,TUR,Turkey,BGR,Bulgaria,TURBGR,12.150769230769232,6.430769230769231,0.6069230769230769,0.6069230769230769,13
2020_4Q,TZA,Tanzania,KEN,Kenya,TZAKEN,19.157142857142855,12.462857142857143,5.282857142857144,5.282857142857144,7
2020_4Q,TZA,Tanzania,RWA,Rwanda,TZARWA,16.993333333333332,12.608333333333334,6.543333333333333,6.543333333333333,6
2020_4Q,TZA,Tanzania,UGA,Uganda,TZAUGA,23.728571428571428,13.864285714285714,4.658571428571428,4.658571428571428,7
2020_4Q,USA,United States,AFG,Afghanistan,USAAFG,6.778571428571429,4.6814285714285715,2.6385714285714283,2.595714285714286,7
2020_4Q,USA,United States,ARM,Armenia,USAARM,6.122,4.327777777777778,2.575,2.4722222222222223,10
2020_4Q,USA,United States,BGD,Bangladesh,USABGD,3.608333333333334,2.1841666666666666,0.9866666666666667,0.9866666666666667,12
2020_4Q,USA,United States,BRA,Brazil,USABRA,6.032727272727272,4.899523809523809,3.581363636363636,3.624761904761905,22
2020_4Q,USA,United States,CHN,China,USACHN,5.189333333333334,3.036,0.6893333333333334,0.6893333333333334,15
2020_4Q,USA,United States,COL,Colombia,USACOL,5.7708,4.510416666666667,2.9419999999999997,2.9483333333333337,25
2020_4Q,USA,United States,CPV,Cabo Verde,USACPV,9.717777777777776,7.050000000000001,4.884444444444444,4.872222222222223,9
2020_4Q,USA,United States,CRI,Costa Rica,USACRI,6.554666666666667,4.794666666666667,2.9560000000000004,2.9213333333333336,15
2020_4Q,USA,United States,CUB,Cuba,USACUB,9.88,9.283333333333333,0.33,0.33,3
2020_4Q,USA,United States,DOM,Dominican Republic,USADOM,5.9837037037037035,4.210769230769231,2.041111111111111,2.1196153846153845,27
2020_4Q,USA,United States,ECU,Ecuador,USAECU,3.7142857142857144,2.35,0.0,0.0,21
2020_4Q,USA,United States,EGY,"Egypt, Arab Rep.",USAEGY,6.147777777777778,4.294444444444444,2.4833333333333334,2.45,9
2020_4Q,USA,United States,ERI,Eritrea,USAERI,4.29111111111111,2.7044444444444444,0.9600000000000001,0.9600000000000001,9
2020_4Q,USA,United States,ETH,Ethiopia,USAETH,4.046363636363636,2.597,0.18454545454545457,0.227,11
2020_4Q,USA,United States,GHA,Ghana,USAGHA,5.253157894736842,4.067777777777778,2.493157894736842,2.5855555555555556,19
2020_4Q,USA,United States,GTM,Guatemala,USAGTM,4.257857142857143,2.7392307692307694,1.6557142857142857,1.5946153846153845,14
2020_4Q,USA,United States,GUY,Guyana,USAGUY,7.353333333333333,5.920833333333333,3.9375,3.9375,12
2020_4Q,USA,United States,HND,Honduras,USAHND,4.3838888888888885,2.628823529411765,0.835,0.8335294117647059,18
2020_4Q,USA,United States,HTI,Haiti,USAHTI,5.0369230769230775,2.9025,0.3253846153846153,0.3525,13
2020_4Q,USA,United States,IDN,Indonesia,USAIDN,6.288125,4.672,2.9775,3.0386666666666664,16
2020_4Q,USA,United States,IND,India,USAIND,3.512592592592593,2.4223076923076925,1.4885185185185184,1.4965384615384616,27
2020_4Q,USA,United States,JAM,Jamaica,USAJAM,8.291333333333334,7.005714285714285,4.994,5.0928571428571425,15
2020_4Q,USA,United States,JOR,Jordan,USAJOR,6.025333333333333,4.353571428571429,2.56,2.676428571428571,15
2020_4Q,USA,United States,KEN,Kenya,USAKEN,5.854761904761905,4.763,3.642380952380952,3.6380000000000003,21
2020_4Q,USA,United States,LBN,Lebanon,USALBN,9.355,4.465,0.205,0.205,10
2020_4Q,USA,United States,LBR,Liberia,USALBR,4.136363636363637,1.9600000000000002,0.0,0.0,11
2020_4Q,USA,United States,MEX,Mexico,USAMEX,3.866153846153846,2.361923076923077,1.166153846153846,1.1626923076923077,26
2020_4Q,USA,United States,NGA,Nigeria,USANGA,4.738666666666666,3.3106666666666666,2.025333333333333,1.996,15
2020_4Q,USA,United States,NIC,Nicaragua,USANIC,4.266666666666667,2.4714285714285715,0.0,0.0,15
2020_4Q,USA,United States,NPL,Nepal,USANPL,5.198235294117647,3.873125,2.773529411764706,2.7981249999999998,17
2020_4Q,USA,United States,PAK,Pakistan,USAPAK,4.641333333333334,3.4484615384615385,2.1113333333333335,2.203846153846154,15
2020_4Q,USA,United States,PAN,Panama,USAPAN,3.5681818181818183,2.08,0.0,0.0,11
2020_4Q,USA,United States,PER,Peru,USAPER,3.585714285714286,2.0484615384615386,0.5142857142857143,0.34076923076923077,14
2020_4Q,USA,United States,PHL,Philippines,USAPHL,3.8297619047619045,2.5290243902439022,1.3916666666666668,1.3853658536585365,42
2020_4Q,USA,United States,SLV,El Salvador,USASLV,3.133846153846154,1.6496153846153847,0.0,0.0,26
2020_4Q,USA,United States,SOM,Somalia,USASOM,5.625,5.25,0.0,0.0,6
2020_4Q,USA,United States,SSD,South Sudan,USASSD,5.255714285714285,3.5142857142857147,0.7571428571428571,0.7571428571428571,7
2020_4Q,USA,United States,THA,Thailand,USATHA,9.017857142857142,5.868461538461539,3.3407142857142857,3.383846153846154,14
2020_4Q,USA,United States,UKR,Ukraine,USAUKR,5.723000000000001,4.3711111111111105,1.975,2.0733333333333333,10
2020_4Q,USA,United States,VNM,Vietnam,USAVNM,4.71,2.7723529411764707,1.2149999999999999,1.1976470588235293,18
2020_4Q,USA,United States,YEM,"Yemen, Rep.",USAYEM,4.85,2.902,0.252,0.252,10
2020_4Q,USA,United States,ZAF,South Africa,USAZAF,7.514,6.072000000000001,3.5449999999999995,3.5449999999999995,10
2020_4Q,ZAF,South Africa,AGO,Angola,ZAFAGO,20.906666666666666,10.093333333333334,1.8411111111111111,1.8411111111111111,9
2020_4Q,ZAF,South Africa,BWA,Botswana,ZAFBWA,19.682727272727274,11.138181818181819,3.53,3.53,11
2020_4Q,ZAF,South Africa,CHN,China,ZAFCHN,17.762500000000003,10.40375,4.3500000000000005,4.3500000000000005,8
2020_4Q,ZAF,South Africa,IND,India,ZAFIND,11.69,6.841111111111111,2.038888888888889,2.038888888888889,9
2020_4Q,ZAF,South Africa,KEN,Kenya,ZAFKEN,10.707692307692307,6.9575,2.730769230769231,2.4691666666666667,13
2020_4Q,ZAF,South Africa,LSO,Lesotho,ZAFLSO,8.024999999999999,4.2775,0.0,0.0,8
2020_4Q,ZAF,South Africa,MOZ,Mozambique,ZAFMOZ,15.144285714285715,10.081666666666667,3.9585714285714286,4.016666666666667,14
2020_4Q,ZAF,South Africa,MWI,Malawi,ZAFMWI,16.280625,11.244666666666667,4.16875,4.446666666666667,16
2020_4Q,ZAF,South Africa,NGA,Nigeria,ZAFNGA,14.468333333333334,8.595454545454546,2.3175,2.4527272727272726,12
2020_4Q,ZAF,South Africa,SWZ,Eswatini,ZAFSWZ,8.346666666666666,3.3550000000000004,0.0,0.0,6
2020_4Q,ZAF,South Africa,TZA,Tanzania,ZAFTZA,11.845454545454546,8.716,3.2072727272727275,3.403,11
2020_4Q,ZAF,South Africa,ZMB,Zambia,ZAFZMB,15.510714285714286,9.29076923076923,1.9807142857142856,2.0307692307692307,14
2020_4Q,ZAF,South Africa,ZWE,Zimbabwe,ZAFZWE,13.669375,8.513333333333334,2.135625,2.278,16
2021_1Q,AGO,Angola,NAM,Namibia,AGONAM,16.23,13.86,5.96,5.96,2
2021_1Q,ARE,United Arab Emirates,BGD,Bangladesh,AREBGD,2.51125,1.28125,-0.0775,-0.0775,8
2021_1Q,ARE,United Arab Emirates,EGY,"Egypt, Arab Rep.",AREEGY,4.273333333333333,2.8516666666666666,1.5883333333333332,1.5883333333333332,12
2021_1Q,ARE,United Arab Emirates,IDN,Indonesia,AREIDN,5.411428571428571,3.7885714285714287,2.2314285714285713,2.2314285714285713,7
2021_1Q,ARE,United Arab Emirates,IND,India,AREIND,2.9123529411764704,1.8670588235294117,0.8011764705882354,0.8011764705882354,17
2021_1Q,ARE,United Arab Emirates,JOR,Jordan,AREJOR,4.685,2.9066666666666663,1.2366666666666666,1.2366666666666666,6
2021_1Q,ARE,United Arab Emirates,LKA,Sri Lanka,ARELKA,2.799375,1.75375,0.629375,0.629375,16
2021_1Q,ARE,United Arab Emirates,NPL,Nepal,ARENPL,4.313125,2.73,1.3418750000000002,1.3418750000000002,16
2021_1Q,ARE,United Arab Emirates,PAK,Pakistan,AREPAK,5.5075,3.794375,3.01375,3.01375,16
2021_1Q,ARE,United Arab Emirates,PHL,Philippines,AREPHL,3.32625,1.961875,0.8025,0.8025,16
2021_1Q,ARE,United Arab Emirates,SDN,Sudan,ARESDN,6.3775,4.74,3.1900000000000004,3.1900000000000004,4
2021_1Q,ARE,United Arab Emirates,SSD,South Sudan,ARESSD,5.88,4.696666666666666,3.296666666666667,3.296666666666667,3
2021_1Q,ARE,United Arab Emirates,YEM,"Yemen, Rep.",AREYEM,3.8685714285714288,2.137142857142857,0.72,0.72,7
2021_1Q,AUS,Australia,CHN,China,AUSCHN,6.586923076923076,3.7746153846153847,1.286153846153846,1.286153846153846,13
2021_1Q,AUS,Australia,IDN,Indonesia,AUSIDN,5.1511764705882355,3.225882352941176,1.3705882352941177,1.3705882352941177,17
2021_1Q,AUS,Australia,IND,India,AUSIND,4.443888888888889,2.600833333333333,1.2602777777777776,1.2602777777777776,36
2021_1Q,AUS,Australia,LKA,Sri Lanka,AUSLKA,5.161052631578947,3.008947368421053,1.3421052631578947,1.3421052631578947,19
2021_1Q,AUS,Australia,MYS,Malaysia,AUSMYS,6.62,4.303333333333334,2.0475,2.0475,12
2021_1Q,AUS,Australia,PAK,Pakistan,AUSPAK,5.329444444444444,3.205,1.385,1.385,18
2021_1Q,AUS,Australia,PHL,Philippines,AUSPHL,5.005,3.3596428571428567,2.0160714285714287,2.0160714285714287,28
2021_1Q,AUS,Australia,THA,Thailand,AUSTHA,7.96,5.046923076923077,2.543846153846154,2.543846153846154,13
2021_1Q,AUS,Australia,VNM,Vietnam,AUSVNM,6.835714285714286,4.3,2.1952380952380954,2.1952380952380954,21
2021_1Q,AUT,Austria,TUR,Turkey,AUTTUR,6.00235294117647,4.11,2.2970588235294116,2.238235294117647,17
2021_1Q,BEL,Belgium,TUR,Turkey,BELTUR,7.84,6.0112499999999995,4.15125,4.15125,16
2021_1Q,BHR,Bahrain,BGD,Bangladesh,BHRBGD,2.0100000000000002,1.0007142857142857,0.3428571428571429,0.3428571428571429,14
2021_1Q,BHR,Bahrain,EGY,"Egypt, Arab Rep.",BHREGY,3.754,2.18,1.155,1.155,10
2021_1Q,BHR,Bahrain,IND,India,BHRIND,2.4355555555555553,1.3983333333333332,0.6833333333333333,0.6833333333333333,18
2021_1Q,BHR,Bahrain,PAK,Pakistan,BHRPAK,3.6090000000000004,2.278,1.411,1.411,10
2021_1Q,BRA,Brazil,BOL,Bolivia,BRABOL,6.02,5.40875,2.06125,2.06125,8
2021_1Q,BRA,Brazil,PER,Peru,BRAPER,8.596666666666666,8.423333333333334,4.318333333333333,4.318333333333333,6
2021_1Q,BRA,Brazil,PRY,Paraguay,BRAPRY,7.275714285714286,7.054285714285714,2.8214285714285716,2.8214285714285716,7
2021_1Q,CAN,Canada,CHN,China,CANCHN,6.4628571428571435,4.636428571428572,2.8935714285714282,2.8935714285714282,14
2021_1Q,CAN,Canada,GHA,Ghana,CANGHA,6.514,4.511333333333334,2.54,2.54,15
2021_1Q,CAN,Canada,IND,India,CANIND,5.008181818181819,3.0681818181818183,1.3727272727272728,1.3727272727272728,22
2021_1Q,CAN,Canada,KEN,Kenya,CANKEN,7.336111111111112,5.354444444444444,3.4561111111111114,3.4505555555555554,18
2021_1Q,CAN,Canada,LKA,Sri Lanka,CANLKA,3.928,2.571,0.8049999999999999,0.8049999999999999,10
2021_1Q,CAN,Canada,NGA,Nigeria,CANNGA,4.275454545454545,2.9927272727272727,1.6436363636363638,1.6436363636363638,11
2021_1Q,CAN,Canada,PAK,Pakistan,CANPAK,4.550909090909091,3.319090909090909,1.9699999999999998,1.9699999999999998,11
2021_1Q,CAN,Canada,PHL,Philippines,CANPHL,4.689583333333333,2.455416666666667,0.8025000000000001,0.8025000000000001,24
2021_1Q,CAN,Canada,VNM,Vietnam,CANVNM,5.533157894736842,3.871052631578947,2.0594736842105266,2.0594736842105266,19
2021_1Q,CHE,Switzerland,LKA,Sri Lanka,CHELKA,5.452857142857143,3.920714285714286,2.334285714285714,2.334285714285714,14
2021_1Q,CHL,Chile,PER,Peru,CHLPER,15.482857142857144,15.384285714285713,12.472857142857142,12.472857142857142,7
2021_1Q,CMR,Cameroon,NGA,Nigeria,CMRNGA,12.263333333333334,9.176666666666668,2.2166666666666663,2.2166666666666663,3
2021_1Q,CZE,Czech Republic,UKR,Ukraine,CZEUKR,7.896666666666667,5.445833333333333,2.6625,2.6625,12
2021_1Q,CZE,Czech Republic,VNM,Vietnam,CZEVNM,7.760666666666666,4.748,2.6326666666666667,2.6326666666666667,15
2021_1Q,DEU,Germany,AFG,Afghanistan,DEUAFG,13.052000000000001,10.894,8.882000000000001,8.882000000000001,5
2021_1Q,DEU,Germany,ALB,Albania,DEUALB,7.4350000000000005,4.141249999999999,1.20375,1.14125,8
2021_1Q,DEU,Germany,BGR,Bulgaria,DEUBGR,5.4191666666666665,3.2158333333333338,1.0641666666666667,1.0108333333333335,12
2021_1Q,DEU,Germany,BIH,Bosnia and Herzegovina,DEUBIH,8.130666666666666,4.537333333333334,1.0273333333333334,1.0273333333333334,15
2021_1Q,DEU,Germany,CHN,China,DEUCHN,9.375833333333334,6.348333333333334,3.125833333333333,3.0841666666666665,12
2021_1Q,DEU,Germany,GHA,Ghana,DEUGHA,8.2395,6.695,4.1135,4.058999999999999,20
2021_1Q,DEU,Germany,HRV,Croatia,DEUHRV,7.21375,5.35375,3.321875,3.321875,16
2021_1Q,DEU,Germany,HUN,Hungary,DEUHUN,9.459999999999999,7.22,5.048571428571429,5.048571428571429,14
2021_1Q,DEU,Germany,IND,India,DEUIND,9.295238095238094,5.835238095238095,3.185714285714286,3.1552380952380954,21
2021_1Q,DEU,Germany,KGZ,Kyrgyz Republic,DEUKGZ,7.0425,4.9275,2.1275,2.1275,8
2021_1Q,DEU,Germany,KSV,Kosovo,DEUKSV,5.702857142857143,2.935714285714286,0.0,0.0,7
2021_1Q,DEU,Germany,LBN,Lebanon,DEULBN,12.294545454545455,7.571818181818182,3.7172727272727273,3.694545454545455,11
2021_1Q,DEU,Germany,MAR,Morocco,DEUMAR,6.003157894736842,4.3589473684210525,2.3247368421052634,2.311578947368421,19
2021_1Q,DEU,Germany,MDA,Moldova,DEUMDA,9.145882352941175,4.904705882352941,0.5800000000000001,0.55,17
2021_1Q,DEU,Germany,MKD,"Macedonia, FYR",DEUMKD,6.6933333333333325,3.144444444444444,0.12444444444444445,0.12444444444444445,9
2021_1Q,DEU,Germany,NGA,Nigeria,DEUNGA,6.648461538461538,4.752307692307692,2.3346153846153848,2.3346153846153848,13
2021_1Q,DEU,Germany,ROU,Romania,DEUROU,4.827826086956522,3.0791304347826083,1.1795652173913045,1.1795652173913045,23
2021_1Q,DEU,Germany,SRB,Serbia,DEUSRB,7.930769230769231,4.033846153846154,0.34076923076923077,0.34076923076923077,13
2021_1Q,DEU,Germany,TGO,Togo,DEUTGO,5.843571428571429,3.462857142857143,0.09285714285714286,0.09285714285714286,14
2021_1Q,DEU,Germany,THA,Thailand,DEUTHA,7.711538461538462,4.596153846153846,2.019230769230769,2.019230769230769,13
2021_1Q,DEU,Germany,TJK,Tajikistan,DEUTJK,7.00875,4.76,1.565,1.565,8
2021_1Q,DEU,Germany,TUR,Turkey,DEUTUR,6.552631578947368,4.9526315789473685,2.7857894736842104,2.7857894736842104,19
2021_1Q,DEU,Germany,UKR,Ukraine,DEUUKR,6.305,4.304166666666666,1.8949999999999998,1.8949999999999998,12
2021_1Q,DEU,Germany,VNM,Vietnam,DEUVNM,8.727222222222222,5.901666666666667,3.626111111111111,3.5905555555555555,18
2021_1Q,ESP,Spain,BOL,Bolivia,ESPBOL,3.388,1.6546666666666667,0.47133333333333327,0.47133333333333327,15
2021_1Q,ESP,Spain,BRA,Brazil,ESPBRA,6.8100000000000005,5.14375,3.903125,3.903125,16
2021_1Q,ESP,Spain,CHN,China,ESPCHN,9.606,6.342,3.96,3.96,10
2021_1Q,ESP,Spain,COL,Colombia,ESPCOL,5.20125,3.484375,2.31375,2.295,16
2021_1Q,ESP,Spain,NGA,Nigeria,ESPNGA,3.5226666666666664,2.444,1.018,1.018,15
2021_1Q,ESP,Spain,PER,Peru,ESPPER,4.815384615384615,3.1884615384615387,1.8953846153846154,1.8953846153846154,13
2021_1Q,ESP,Spain,PHL,Philippines,ESPPHL,3.54625,2.1325,1.1225,1.10375,16
2021_1Q,FRA,France,CHN,China,FRACHN,7.1899999999999995,4.958666666666667,1.8373333333333335,1.7706666666666668,15
2021_1Q,FRA,France,CMR,Cameroon,FRACMR,3.50375,2.619375,0.15625,0.15625,16
2021_1Q,FRA,France,IND,India,FRAIND,7.458571428571429,4.207142857142857,1.4114285714285715,1.4114285714285715,14
2021_1Q,FRA,France,SEN,Senegal,FRASEN,3.8345,2.5435,0.125,0.125,20
2021_1Q,FRA,France,VNM,Vietnam,FRAVNM,8.900833333333333,6.8741666666666665,3.955833333333333,3.8491666666666666,12
2021_1Q,GBR,United Kingdom,AFG,Afghanistan,GBRAFG,9.243333333333334,7.009999999999999,5.523333333333333,5.523333333333333,6
2021_1Q,GBR,United Kingdom,ALB,Albania,GBRALB,10.15,7.191818181818181,4.668181818181818,4.668181818181818,11
2021_1Q,GBR,United Kingdom,BGD,Bangladesh,GBRBGD,3.6876470588235293,2.198235294117647,1.166470588235294,1.1135294117647059,17
2021_1Q,GBR,United Kingdom,BGR,Bulgaria,GBRBGR,9.005625,6.24625,4.3575,4.3575,16
2021_1Q,GBR,United Kingdom,BRA,Brazil,GBRBRA,6.463571428571428,4.578571428571428,3.2364285714285717,3.195,14
2021_1Q,GBR,United Kingdom,CHN,China,GBRCHN,7.2092307692307696,5.161538461538461,3.0730769230769233,3.0730769230769233,13
2021_1Q,GBR,United Kingdom,ERI,Eritrea,GBRERI,11.03375,7.9075,4.5075,4.5075,8
2021_1Q,GBR,United Kingdom,ETH,Ethiopia,GBRETH,6.785555555555556,4.456666666666667,2.238888888888889,2.238888888888889,9
