country_code,year,financial_development_overall,financial_institutions,financial_markets,d_financial_development_overall,growth_financial_development_overall,d_financial_institutions,growth_financial_institutions,d_financial_markets,growth_financial_markets
BY,2012,0.12145630763919625,0.12145630763919625,,-0.09673543035142597,-0.4433505651601878,-0.09673543035142597,-0.4433505651601878,,
BY,2013,0.1255969219440554,0.1255969219440554,,0.004140614304859139,0.03409138961444014,0.004140614304859139,0.03409138961444014,,
BY,2014,0.1294625110610526,0.1294625110610526,,0.00386558911699722,0.030777737679901662,0.00386558911699722,0.030777737679901662,,
BY,2015,0.14031973279744647,0.14031973279744647,,0.010857221736393863,0.08386382781710267,0.010857221736393863,0.08386382781710267,,
BY,2016,0.12692083150177363,0.12692083150177363,,-0.013398901295672838,-0.09548836096355984,-0.013398901295672838,-0.09548836096355984,,
BY,2017,0.13027514017979758,0.13027514017979758,,0.003354308678023943,0.026428354103377183,0.003354308678023943,0.026428354103377183,,
BY,2018,0.1351815905695942,0.1351815905695942,,0.004906450389796618,0.037662215392937126,0.004906450389796618,0.037662215392937126,,
BY,2019,0.14174249512619178,0.14174249512619178,,0.00656090455659758,0.048534009172054304,0.00656090455659758,0.048534009172054304,,
BY,2020,0.15289239739462265,0.15289239739462265,,0.011149902268430878,0.07866308730140692,0.011149902268430878,0.07866308730140692,,
BY,2021,0.1411364421855239,0.1411364421855239,,-0.01175595520909875,-0.07689038441039064,-0.01175595520909875,-0.07689038441039064,,
BZ,1999,0.18773528096473496,0.18773528096473496,,,,,,,
BZ,2000,0.17482241742246668,0.17482241742246668,,-0.012912863542268282,-0.06878229534646652,-0.012912863542268282,-0.06878229534646652,,
BZ,2001,0.19257326646385603,0.19257326646385603,,0.01775084904138935,0.10153645798463917,0.01775084904138935,0.10153645798463917,,
BZ,2002,0.20806190365467767,0.20806190365467767,,0.015488637190821636,0.08042984093915595,0.015488637190821636,0.08042984093915595,,
BZ,2003,0.22615781408156554,0.22615781408156554,,0.01809591042688788,0.08697368479777934,0.01809591042688788,0.08697368479777934,,
BZ,2004,0.23517958585741316,0.23517958585741316,,0.00902177177584762,0.03989148821801858,0.00902177177584762,0.03989148821801858,,
BZ,2005,0.2348085091873614,0.2348085091873614,,-0.00037107667005176204,-0.0015778438791738125,-0.00037107667005176204,-0.0015778438791738125,,
BZ,2006,0.24698972534292032,0.24698972534292032,,0.012181216155558922,0.05187723476340933,0.012181216155558922,0.05187723476340933,,
BZ,2007,0.2659809787188856,0.2659809787188856,,0.018991253375965272,0.07689086398066891,0.018991253375965272,0.07689086398066891,,
BZ,2008,0.2888845228902768,0.2888845228902768,,0.022903544171391177,0.08610970709900978,0.022903544171391177,0.08610970709900978,,
BZ,2009,0.30896455787422755,0.30896455787422755,,0.02008003498395078,0.06950886389845645,0.02008003498395078,0.06950886389845645,,
BZ,2010,0.2911521815636105,0.2911521815636105,,-0.01781237631061705,-0.057651843412628745,-0.01781237631061705,-0.057651843412628745,,
BZ,2011,0.2777820762648762,0.2777820762648762,,-0.01337010529873428,-0.04592136396482127,-0.01337010529873428,-0.04592136396482127,,
BZ,2012,0.27141340299700734,0.27141340299700734,,-0.006368673267868885,-0.022926868981266058,-0.006368673267868885,-0.022926868981266058,,
BZ,2013,0.2620063422626315,0.2620063422626315,,-0.00940706073437586,-0.03465952908183967,-0.00940706073437586,-0.03465952908183967,,
BZ,2014,0.2607703012477713,0.2607703012477713,,-0.0012360410148601897,-0.004717599597727329,-0.0012360410148601897,-0.004717599597727329,,
BZ,2015,0.26803927734012906,0.26803927734012906,,0.007268976092357771,0.027875015128548508,0.007268976092357771,0.027875015128548508,,
BZ,2016,0.2608368597748497,0.2608368597748497,,-0.00720241756527934,-0.02687075430419028,-0.00720241756527934,-0.02687075430419028,,
BZ,2017,0.2591429716387072,0.2591429716387072,,-0.0016938881361425184,-0.006494052020119656,-0.0016938881361425184,-0.006494052020119656,,
BZ,2018,0.26415032552557377,0.26415032552557377,,0.005007353886866572,0.019322746263200852,0.005007353886866572,0.019322746263200852,,
BZ,2019,0.2677929118053868,0.2677929118053868,,0.0036425862798130093,0.01378982317195887,0.0036425862798130093,0.01378982317195887,,
BZ,2020,0.321624865782016,0.321624865782016,,0.05383195397662921,0.20102083215611977,0.05383195397662921,0.20102083215611977,,
BZ,2021,0.27804622444044474,0.27804622444044474,,-0.043578641341571245,-0.1354952492109458,-0.043578641341571245,-0.1354952492109458,,
BZ,2022,0.24788382506918652,0.24788382506918652,,-0.030162399371258225,-0.10847980198961038,-0.030162399371258225,-0.10847980198961038,,
BZ,2023,0.24499460444763604,0.24499460444763604,,-0.0028892206215504757,-0.011655543159155624,-0.0028892206215504757,-0.011655543159155624,,
CA,1999,0.4522704048990416,0.4522704048990416,,,,,,,
CA,2000,0.43317043907965175,0.43317043907965175,,-0.01909996581938983,-0.042231297057019335,-0.01909996581938983,-0.042231297057019335,,
CA,2001,0.7104752826457602,0.7104752826457602,,0.27730484356610846,0.6401749024132217,0.27730484356610846,0.6401749024132217,,
CA,2002,0.6899057886193969,0.6899057886193969,,-0.020569494026363322,-0.02895173770122439,-0.020569494026363322,-0.02895173770122439,,
CA,2003,0.6629834374077693,0.6629834374077693,,-0.02692235121162756,-0.03902322846935835,-0.02692235121162756,-0.03902322846935835,,
CA,2004,0.6758772691325654,0.6758772691325654,,0.012893831724796079,0.019448195833081883,0.012893831724796079,0.019448195833081883,,
CA,2005,0.7122800362541742,0.7122800362541742,,0.03640276712160884,0.053860025753387,0.03640276712160884,0.053860025753387,,
CA,2006,0.7852269861910067,0.7852269861910067,,0.07294694993683248,0.10241330126343962,0.07294694993683248,0.10241330126343962,,
CA,2007,0.7232431435553586,0.7232431435553586,,-0.061983842635648156,-0.07893748397048928,-0.061983842635648156,-0.07893748397048928,,
CA,2008,0.7265458756662864,0.7265458756662864,,0.0033027321109277974,0.004566558480861627,0.0033027321109277974,0.004566558480861627,,
CD,2000,0.004286821714993211,0.004286821714993211,,,,,,,
CD,2001,0.0028580711943900906,0.0028580711943900906,,-0.0014287505206031204,-0.33328899954155966,-0.0014287505206031204,-0.33328899954155966,,
CD,2002,0.002629797599206557,0.002629797599206557,,-0.00022827359518353373,-0.07986980717331194,-0.00022827359518353373,-0.07986980717331194,,
CD,2003,0.004388390207236474,0.004388390207236474,,0.0017585926080299174,0.6687178543932457,0.0017585926080299174,0.6687178543932457,,
CD,2004,0.006253831501458972,0.006253831501458972,,0.0018654412942224977,0.42508555669146664,0.0018654412942224977,0.42508555669146664,,
CD,2005,0.006672016010176594,0.006672016010176594,,0.0004181845087176221,0.06686852829662304,0.0004181845087176221,0.06686852829662304,,
CD,2006,0.011309944061597979,0.011309944061597979,,0.004637928051421385,0.6951314331901055,0.004637928051421385,0.6951314331901055,,
CD,2007,0.013900341108424835,0.013900341108424835,,0.002590397046826856,0.2290371227937673,0.002590397046826856,0.2290371227937673,,
CD,2008,0.025296429040968776,0.025296429040968776,,0.01139608793254394,0.8198423221166065,0.01139608793254394,0.8198423221166065,,
CD,2009,0.030960354663043095,0.030960354663043095,,0.005663925622074319,0.22390218053707578,0.005663925622074319,0.22390218053707578,,
CD,2010,0.01932206299628338,0.01932206299628338,,-0.011638291666759715,-0.37590950728520456,-0.011638291666759715,-0.37590950728520456,,
CD,2011,0.022929475545582348,0.022929475545582348,,0.0036074125492989682,0.18669914025189027,0.0036074125492989682,0.18669914025189027,,
CD,2012,0.027273904735372397,0.027273904735372397,,0.004344429189790049,0.18946919135387974,0.004344429189790049,0.18946919135387974,,
CD,2013,0.028649552028414585,0.028649552028414585,,0.0013756472930421884,0.05043822314368018,0.0013756472930421884,0.05043822314368018,,
CD,2014,0.031164686903360345,0.031164686903360345,,0.0025151348749457604,0.08778967547036176,0.0025151348749457604,0.08778967547036176,,
CD,2015,0.03453894544334191,0.03453894544334191,,0.003374258539981568,0.10827185751761026,0.003374258539981568,0.10827185751761026,,
CD,2016,0.04146003207941907,0.04146003207941907,,0.006921086636077156,0.20038500154645966,0.006921086636077156,0.20038500154645966,,
CD,2017,0.032215235403420805,0.032215235403420805,,-0.009244796675998264,-0.22298093398213792,-0.009244796675998264,-0.22298093398213792,,
CD,2018,0.03444161743808657,0.03444161743808657,,0.0022263820346657623,0.06910960006299849,0.0022263820346657623,0.06910960006299849,,
CD,2019,0.03864377367890772,0.03864377367890772,,0.004202156240821153,0.12200809814971936,0.004202156240821153,0.12200809814971936,,
CD,2020,0.0452746826740756,0.0452746826740756,,0.0066309089951678765,0.17159061768305284,0.0066309089951678765,0.17159061768305284,,
CD,2021,0.03945264155057879,0.03945264155057879,,-0.00582204112349681,-0.1285937477554211,-0.00582204112349681,-0.1285937477554211,,
CD,2022,0.049881332742686454,0.049881332742686454,,0.010428691192107667,0.2643344217835948,0.010428691192107667,0.2643344217835948,,
CD,2023,0.06575634621426119,0.06575634621426119,,0.01587501347157473,0.3182555998145882,0.01587501347157473,0.3182555998145882,,
CF,1999,0.02642003526476372,0.02642003526476372,,,,,,,
CF,2000,0.02778755346001812,0.02778755346001812,,0.001367518195254401,0.05176064988369844,0.001367518195254401,0.05176064988369844,,
CF,2001,0.03576870728878948,0.03576870728878948,,0.007981153828771362,0.28722045790231143,0.007981153828771362,0.28722045790231143,,
CF,2002,0.03419392122145274,0.03419392122145274,,-0.001574786067336742,-0.04402692148257503,-0.001574786067336742,-0.04402692148257503,,
CF,2003,0.03620198214302436,0.03620198214302436,,0.0020080609215716166,0.05872566964656256,0.0020080609215716166,0.05872566964656256,,
CF,2004,0.04192257767229004,0.04192257767229004,,0.005720595529265682,0.15801884843391,0.005720595529265682,0.15801884843391,,
CF,2005,0.04039051626370482,0.04039051626370482,,-0.0015320614085852155,-0.03654501926292275,-0.0015320614085852155,-0.03654501926292275,,
CF,2006,0.03925912464727749,0.03925912464727749,,-0.0011313916164273352,-0.028011318524393536,-0.0011313916164273352,-0.028011318524393536,,
CF,2007,0.03972515542916251,0.03972515542916251,,0.00046603078188502123,0.011870636089624131,0.00046603078188502123,0.011870636089624131,,
CF,2008,0.04065495728891109,0.04065495728891109,,0.0009298018597485788,0.023405870907329485,0.0009298018597485788,0.023405870907329485,,
CF,2009,0.04039929235708732,0.04039929235708732,,-0.00025566493182376665,-0.006288653312483072,-0.00025566493182376665,-0.006288653312483072,,
CF,2010,0.048247795007550116,0.048247795007550116,,0.007848502650462795,0.19427327045954845,0.007848502650462795,0.19427327045954845,,
CF,2011,0.05307501490909032,0.05307501490909032,,0.004827219901540204,0.10005058056611316,0.004827219901540204,0.10005058056611316,,
CF,2012,0.062308240763597623,0.062308240763597623,,0.009233225854507303,0.1739655819281909,0.009233225854507303,0.1739655819281909,,
CF,2013,0.07829100174337464,0.07829100174337464,,0.015982760979777015,0.2565111899149404,0.015982760979777015,0.2565111899149404,,
CF,2014,0.07370830396240194,0.07370830396240194,,-0.0045826977809727,-0.05853415691363928,-0.0045826977809727,-0.05853415691363928,,
CF,2015,0.06734039991930534,0.06734039991930534,,-0.006367904043096603,-0.08639330578471627,-0.006367904043096603,-0.08639330578471627,,
CF,2016,0.07068860735323036,0.07068860735323036,,0.0033482074339250267,0.04972063483343159,0.0033482074339250267,0.04972063483343159,,
CF,2017,0.064206431455378,0.064206431455378,,-0.006482175897852369,-0.0917004329348432,-0.006482175897852369,-0.0917004329348432,,
CF,2018,0.07081493474040645,0.07081493474040645,,0.006608503285028461,0.10292587728724989,0.006608503285028461,0.10292587728724989,,
CF,2019,0.06705568460458836,0.06705568460458836,,-0.0037592501358180985,-0.053085555322457956,-0.0037592501358180985,-0.053085555322457956,,
CF,2020,0.06687081444360664,0.06687081444360664,,-0.0001848701609817177,-0.002756964783401372,-0.0001848701609817177,-0.002756964783401372,,
CF,2021,0.06749067712919479,0.06749067712919479,,0.0006198626855881545,0.009269554898436283,0.0006198626855881545,0.009269554898436283,,
CF,2022,0.07473780364081581,0.07473780364081581,,0.007247126511621016,0.10737966812435618,0.007247126511621016,0.10737966812435618,,
CG,1999,0.06382562915125098,0.06382562915125098,,,,,,,
CG,2000,0.02798829819503878,0.02798829819503878,,-0.0358373309562122,-0.5614880954997965,-0.0358373309562122,-0.5614880954997965,,
CG,2001,0.02867259772399097,0.02867259772399097,,0.0006842995289521904,0.02444948685995807,0.0006842995289521904,0.02444948685995807,,
CG,2002,0.016779789876587195,0.016779789876587195,,-0.011892807847403774,-0.41477957323179027,-0.011892807847403774,-0.41477957323179027,,
CG,2003,0.021286479391280675,0.021286479391280675,,0.00450668951469348,0.26857842367750107,0.00450668951469348,0.26857842367750107,,
CG,2004,0.017169560581395106,0.017169560581395106,,-0.004116918809885569,-0.19340534121259778,-0.004116918809885569,-0.19340534121259778,,
CG,2005,0.012940800223144198,0.012940800223144198,,-0.004228760358250908,-0.24629403520281012,-0.004228760358250908,-0.24629403520281012,,
CG,2006,0.01177025313427418,0.01177025313427418,,-0.0011705470888700182,-0.09045399578741142,-0.0011705470888700182,-0.09045399578741142,,
CG,2007,0.012704640463066188,0.012704640463066188,,0.0009343873287920076,0.07938549138515416,0.0009343873287920076,0.07938549138515416,,
CG,2008,0.018700230786486534,0.018700230786486534,,0.005995590323420346,0.4719212905591621,0.005995590323420346,0.4719212905591621,,
CG,2009,0.028372268862738664,0.028372268862738664,,0.00967203807625213,0.5172149042802989,0.00967203807625213,0.5172149042802989,,
CG,2010,0.03484039967670983,0.03484039967670983,,0.006468130813971164,0.2279736895650868,0.006468130813971164,0.2279736895650868,,
CG,2011,0.04175955865902198,0.04175955865902198,,0.00691915898231215,0.19859585557330672,0.00691915898231215,0.19859585557330672,,
CG,2012,0.04319862500868813,0.04319862500868813,,0.001439066349666153,0.0344607652924811,0.001439066349666153,0.0344607652924811,,
CG,2013,0.051770076890883476,0.051770076890883476,,0.008571451882195345,0.19841955341105066,0.008571451882195345,0.19841955341105066,,
CG,2014,0.06508854263569423,0.06508854263569423,,0.013318465744810756,0.25726184979176825,0.013318465744810756,0.25726184979176825,,
CG,2015,0.08880039700061057,0.08880039700061057,,0.023711854364916338,0.36430150998515165,0.023711854364916338,0.36430150998515165,,
CG,2016,0.10446763318904671,0.10446763318904671,,0.015667236188436143,0.17643205118022642,0.015667236188436143,0.17643205118022642,,
CG,2017,0.09180818171968877,0.09180818171968877,,-0.012659451469357944,-0.1211806095620942,-0.012659451469357944,-0.1211806095620942,,
CG,2018,0.07565277437218264,0.07565277437218264,,-0.01615540734750613,-0.17596914615771675,-0.01615540734750613,-0.17596914615771675,,
CG,2019,0.07353854062885745,0.07353854062885745,,-0.002114233743325186,-0.027946546056909494,-0.002114233743325186,-0.027946546056909494,,
CG,2020,0.09049511471266738,0.09049511471266738,,0.016956574083809933,0.2305807803473865,0.016956574083809933,0.2305807803473865,,
CG,2021,0.08092332819795453,0.08092332819795453,,-0.009571786514712854,-0.10577130649653743,-0.009571786514712854,-0.10577130649653743,,
CG,2022,0.0743070138164108,0.0743070138164108,,-0.006616314381543725,-0.08176028506092714,-0.006616314381543725,-0.08176028506092714,,
CG,2023,0.08029828236066895,0.08029828236066895,,0.0059912685442581465,0.08062857375833565,0.0059912685442581465,0.08062857375833565,,
CH,1999,0.8851168420700826,0.8851168420700826,,,,,,,
CH,2000,0.8305585379530477,0.8305585379530477,,-0.054558304117034884,-0.06163966328946546,-0.054558304117034884,-0.06163966328946546,,
CH,2001,0.8000988033524482,0.8000988033524482,,-0.030459734600599475,-0.03667379625723788,-0.030459734600599475,-0.03667379625723788,,
CH,2002,0.8050592933292897,0.8050592933292897,,0.004960489976841509,0.006199846763995653,0.004960489976841509,0.006199846763995653,,
CH,2003,0.8248390694008756,0.8248390694008756,,0.019779776071585875,0.024569340712517596,0.019779776071585875,0.024569340712517596,,
CH,2004,0.8354781071922617,0.8354781071922617,,0.010639037791386086,0.012898319425040938,0.010639037791386086,0.012898319425040938,,
CH,2005,0.8569080525274367,0.8569080525274367,,0.02142994533517506,0.025649918472661515,0.02142994533517506,0.025649918472661515,,
CH,2006,0.8792221289130415,0.8792221289130415,,0.022314076385604786,0.026040222541718228,0.022314076385604786,0.026040222541718228,,
CH,2007,0.8992546484374631,0.8992546484374631,,0.020032519524421533,0.022784366846165804,0.020032519524421533,0.022784366846165804,,
CH,2008,0.8539364023596727,0.8539364023596727,,-0.045318246077790336,-0.05039534258347722,-0.045318246077790336,-0.05039534258347722,,
CH,2009,0.908160435761908,0.908160435761908,,0.05422403340223525,0.06349891309516553,0.05422403340223525,0.06349891309516553,,
CH,2010,0.901193655907117,0.901193655907117,,-0.006966779854790994,-0.007671309584133312,-0.006966779854790994,-0.007671309584133312,,
CH,2011,0.915146299807057,0.915146299807057,,0.013952643899939998,0.015482403597144367,0.013952643899939998,0.015482403597144367,,
CH,2012,0.9497500626529343,0.9497500626529343,,0.034603762845877295,0.037812274226725284,0.034603762845877295,0.037812274226725284,,
CH,2013,0.9604758232200723,0.9604758232200723,,0.010725760567138032,0.011293245443098732,0.010725760567138032,0.011293245443098732,,
CH,2014,0.9667006207353761,0.9667006207353761,,0.006224797515303804,0.006480951799947121,0.006224797515303804,0.006480951799947121,,
CH,2015,0.9763764195028951,0.9763764195028951,,0.009675798767519006,0.010009095432419013,0.009675798767519006,0.010009095432419013,,
CH,2016,0.9975005986293299,0.9975005986293299,,0.021124179126434828,0.021635281951186247,0.021124179126434828,0.021635281951186247,,
CI,1999,0.054648137658687354,0.054648137658687354,,,,,,,
CI,2000,0.05649839899193095,0.05649839899193095,,0.0018502613332435983,0.033857719814711196,0.0018502613332435983,0.033857719814711196,,
CI,2001,0.05529290680796227,0.05529290680796227,,-0.001205492183968683,-0.021336749456225323,-0.001205492183968683,-0.021336749456225323,,
CI,2002,0.056447628415442354,0.056447628415442354,,0.0011547216074800845,0.020883720428924946,0.0011547216074800845,0.020883720428924946,,
CI,2003,0.05284183112753783,0.05284183112753783,,-0.0036057972879045205,-0.06387863209002564,-0.0036057972879045205,-0.06387863209002564,,
CI,2004,0.05518904777899169,0.05518904777899169,,0.0023472166514538553,0.04441966906462169,0.0023472166514538553,0.04441966906462169,,
CI,2005,0.051506639140752146,0.051506639140752146,,-0.0036824086382395427,-0.06672354002167236,-0.0036824086382395427,-0.06672354002167236,,
CI,2006,0.05910050370312946,0.05910050370312946,,0.007593864562377317,0.1474346742295798,0.007593864562377317,0.1474346742295798,,
CI,2007,0.07082799793361774,0.07082799793361774,,0.01172749423048828,0.1984330673287864,0.01172749423048828,0.1984330673287864,,
CI,2008,0.07010716590971064,0.07010716590971064,,-0.0007208320239071031,-0.010177218683813272,-0.0007208320239071031,-0.010177218683813272,,
CI,2009,0.07400639766591488,0.07400639766591488,,0.003899231756204241,0.05561816264582675,0.003899231756204241,0.05561816264582675,,
CI,2010,0.07634722323187111,0.07634722323187111,,0.002340825565956231,0.03163004334467612,0.002340825565956231,0.03163004334467612,,
CI,2011,0.07685379341851935,0.07685379341851935,,0.0005065701866482364,0.0066350833102306606,0.0005065701866482364,0.0066350833102306606,,
CI,2012,0.07978628136242309,0.07978628136242309,,0.0029324879439037443,0.03815671046885649,0.0029324879439037443,0.03815671046885649,,
CI,2013,0.0835139276077158,0.0835139276077158,,0.003727646245292704,0.04672039079450463,0.003727646245292704,0.04672039079450463,,
CI,2014,0.0856031383477136,0.0856031383477136,,0.002089210739997807,0.02501631524039105,0.002089210739997807,0.02501631524039105,,
CI,2015,0.09747293530988148,0.09747293530988148,,0.011869796962167875,0.13866076865025256,0.011869796962167875,0.13866076865025256,,
CI,2016,0.10286265758930178,0.10286265758930178,,0.005389722279420306,0.055294551890589405,0.005389722279420306,0.055294551890589405,,
CI,2017,0.11251583553291797,0.11251583553291797,,0.009653177943616184,0.09384530955984327,0.009653177943616184,0.09384530955984327,,
CI,2018,0.1126778077246374,0.1126778077246374,,0.00016197219171942834,0.0014395501837787261,0.00016197219171942834,0.0014395501837787261,,
CI,2019,0.1113639739222899,0.1113639739222899,,-0.0013138338023474944,-0.011660093756511891,-0.0013138338023474944,-0.011660093756511891,,
CI,2020,0.12029582219106504,0.12029582219106504,,0.008931848268775133,0.08020410869145,0.008931848268775133,0.08020410869145,,
CI,2021,0.12281043103345564,0.12281043103345564,,0.0025146088423906032,0.020903542588508683,0.0025146088423906032,0.020903542588508683,,
CI,2022,0.12198860902852911,0.12198860902852911,,-0.0008218220049265312,-0.006691793180846783,-0.0008218220049265312,-0.006691793180846783,,
CI,2023,0.12813934655341,0.12813934655341,,0.006150737524880892,0.050420589052232234,0.006150737524880892,0.050420589052232234,,
CL,1999,0.3403635469599755,0.3403635469599755,,,,,,,
CL,2000,0.35889277388272073,0.35889277388272073,,0.018529226922745223,0.054439516476551875,0.018529226922745223,0.054439516476551875,,
CL,2001,0.368288632048161,0.368288632048161,,0.009395858165440252,0.026180126347460586,0.009395858165440252,0.026180126347460586,,
CL,2002,0.3744937418992131,0.3744937418992131,,0.006205109851052104,0.016848496833974158,0.006205109851052104,0.016848496833974158,,
CL,2003,0.3642418550754065,0.3642418550754065,,-0.010251886823806566,-0.027375322139737257,-0.010251886823806566,-0.027375322139737257,,
CL,2004,0.36882809750352685,0.36882809750352685,,0.004586242428120335,0.012591201050112355,0.004586242428120335,0.012591201050112355,,
CL,2005,0.3786923033263581,0.3786923033263581,,0.009864205822831262,0.026744724411178922,0.009864205822831262,0.026744724411178922,,
CL,2006,0.3692254937473037,0.3692254937473037,,-0.009466809579054436,-0.02499868493734847,-0.009466809579054436,-0.02499868493734847,,
CL,2007,0.40547200412220596,0.40547200412220596,,0.036246510374902285,0.0981690348817279,0.036246510374902285,0.0981690348817279,,
CL,2008,0.4266914663114493,0.4266914663114493,,0.02121946218924331,0.05233274300942359,0.02121946218924331,0.05233274300942359,,
CL,2009,0.40959026013768635,0.40959026013768635,,-0.01710120617376293,-0.040078622433195044,-0.01710120617376293,-0.040078622433195044,,
CL,2010,0.3854846576371664,0.3854846576371664,,-0.024105602500519963,-0.05885296806720142,-0.024105602500519963,-0.05885296806720142,,
CL,2011,0.4083751475665258,0.4083751475665258,,0.022890489929359437,0.059381066083581624,0.022890489929359437,0.059381066083581624,,
CL,2012,0.4272535564880413,0.4272535564880413,,0.018878408921515488,0.0462281043153836,0.018878408921515488,0.0462281043153836,,
CL,2013,0.44789625584749687,0.44789625584749687,,0.020642699359455563,0.048314868410073375,0.020642699359455563,0.048314868410073375,,
CL,2014,0.4622800655424985,0.4622800655424985,,0.014383809695001637,0.03211415480083657,0.014383809695001637,0.03211415480083657,,
CL,2015,0.47507137274422817,0.47507137274422817,,0.012791307201729663,0.027670038479203463,0.012791307201729663,0.027670038479203463,,
CL,2016,0.4685526107018516,0.4685526107018516,,-0.006518762042376558,-0.013721647769936562,-0.006518762042376558,-0.013721647769936562,,
CL,2017,0.46145125276519333,0.46145125276519333,,-0.007101357936658281,-0.015155945724048103,-0.007101357936658281,-0.015155945724048103,,
CL,2018,0.4803700080080269,0.4803700080080269,,0.018918755242833596,0.04099838309998116,0.018918755242833596,0.04099838309998116,,
CL,2019,0.511457300338977,0.511457300338977,,0.031087292330950034,0.0647153065610011,0.031087292330950034,0.0647153065610011,,
CL,2020,0.5166845253104947,0.5166845253104947,,0.00522722497151773,0.010220256838749497,0.00522722497151773,0.010220256838749497,,
CL,2021,0.47439164921020477,0.47439164921020477,,-0.04229287610028992,-0.08185435024374799,-0.04229287610028992,-0.08185435024374799,,
CL,2022,0.4850760834864376,0.4850760834864376,,0.010684434276232835,0.022522391138252384,0.010684434276232835,0.022522391138252384,,
CL,2023,0.46777776384290665,0.46777776384290665,,-0.017298319643530957,-0.035661044179298496,-0.017298319643530957,-0.035661044179298496,,
CM,1999,0.03959833762807921,0.03959833762807921,,,,,,,
CM,2000,0.04243635532092307,0.04243635532092307,,0.002838017692843857,0.07167012210208079,0.002838017692843857,0.07167012210208079,,
CM,2001,0.04590464346038418,0.04590464346038418,,0.0034682881394611093,0.08172917097220855,0.0034682881394611093,0.08172917097220855,,
CM,2002,0.04720782696004853,0.04720782696004853,,0.001303183499664351,0.028388925420780087,0.001303183499664351,0.028388925420780087,,
CM,2003,0.048233616377642605,0.048233616377642605,,0.0010257894175940765,0.021729223386244723,0.0010257894175940765,0.021729223386244723,,
CM,2004,0.04563925545861222,0.04563925545861222,,-0.0025943609190303835,-0.05378740210391797,-0.0025943609190303835,-0.05378740210391797,,
CM,2005,0.04919560565957243,0.04919560565957243,,0.0035563502009602066,0.077923054730489,0.0035563502009602066,0.077923054730489,,
CM,2006,0.047560236619549674,0.047560236619549674,,-0.0016353690400227536,-0.033242177184265365,-0.0016353690400227536,-0.033242177184265365,,
CM,2007,0.048506073013978655,0.048506073013978655,,0.000945836394428981,0.01988712549929139,0.000945836394428981,0.01988712549929139,,
CM,2008,0.054006636700560114,0.054006636700560114,,0.005500563686581458,0.11339948474073114,0.005500563686581458,0.11339948474073114,,
CM,2009,0.0563740876121,0.0563740876121,,0.0023674509115398853,0.04383629598462546,0.0023674509115398853,0.04383629598462546,,
CM,2010,0.06298519614899568,0.06298519614899568,,0.006611108536895685,0.11727211591228826,0.006611108536895685,0.11727211591228826,,
CM,2011,0.07194101596830016,0.07194101596830016,,0.008955819819304475,0.14218928203571646,0.008955819819304475,0.14218928203571646,,
CM,2012,0.0724305424767974,0.0724305424767974,,0.0004895265084972344,0.006804553729307106,0.0004895265084972344,0.006804553729307106,,
CM,2013,0.07566160446337303,0.07566160446337303,,0.003231061986575634,0.04460910930786799,0.003231061986575634,0.04460910930786799,,
CM,2014,0.08016309874107252,0.08016309874107252,,0.004501494277699497,0.059495094105209256,0.004501494277699497,0.059495094105209256,,
CM,2015,0.08285892855832692,0.08285892855832692,,0.0026958298172544,0.0336293114860986,0.0026958298172544,0.0336293114860986,,
CM,2016,0.08391279670445123,0.08391279670445123,,0.0010538681461243066,0.012718824204713819,0.0010538681461243066,0.012718824204713819,,
CM,2017,0.08210911905187271,0.08210911905187271,,-0.0018036776525785225,-0.02149466736201444,-0.0018036776525785225,-0.02149466736201444,,
CM,2018,0.08575794540749065,0.08575794540749065,,0.0036488263556179457,0.04443874684994231,0.0036488263556179457,0.04443874684994231,,
CM,2019,0.08230113982188861,0.08230113982188861,,-0.0034568055856020463,-0.0403088666499245,-0.0034568055856020463,-0.0403088666499245,,
CN,1999,0.6398430898112059,0.6398430898112059,,,,,,,
CN,2000,0.6433418748503872,0.6433418748503872,,0.003498785039181329,0.005468192272286121,0.003498785039181329,0.005468192272286121,,
CN,2001,0.6358148606890419,0.6358148606890419,,-0.007527014161345269,-0.011699866673680615,-0.007527014161345269,-0.011699866673680615,,
CN,2002,0.6780342368033004,0.6780342368033004,,0.04221937611425852,0.06640199643730371,0.04221937611425852,0.06640199643730371,,
CN,2003,0.724571052344544,0.724571052344544,,0.04653681554124356,0.06863490516444815,0.04653681554124356,0.06863490516444815,,
CN,2004,0.6839852394665933,0.6839852394665933,,-0.04058581287795071,-0.05601357209430935,-0.04058581287795071,-0.05601357209430935,,
CN,2005,0.6456671810900309,0.6456671810900309,,-0.038318058376562436,-0.05602176211645271,-0.038318058376562436,-0.05602176211645271,,
CN,2006,0.6298913335353472,0.6298913335353472,,-0.015775847554683642,-0.024433404727262853,-0.015775847554683642,-0.024433404727262853,,
CN,2007,0.6099773733970888,0.6099773733970888,,-0.019913960138258413,-0.03161491368120384,-0.019913960138258413,-0.03161491368120384,,
CN,2008,0.587771279351637,0.587771279351637,,-0.02220609404545182,-0.03640478321643559,-0.02220609404545182,-0.03640478321643559,,
CN,2009,0.7159547247611163,0.7159547247611163,,0.12818344540947935,0.21808388724075956,0.12818344540947935,0.21808388724075956,,
CN,2010,0.7284303408066585,0.7284303408066585,,0.012475616045542148,0.017425146610638986,0.012475616045542148,0.017425146610638986,,
