iso3,iso2,country,wave,year,ari,pmi,csi,spi,ebi,fin_dev,gdp_pc_ppp,npl_ratio,log_gdp_pc,log_fin_dev,ari_x_pmi,ari_z,pmi_z,csi_z,spi_z,ebi_z,ari_z_x_pmi_z,csi_x_pmi,spi_x_pmi,ebi_x_pmi
GAB,GA,,3,2007,11.0,7.0,1.0,10.0,7.0,9.95222909903567,14391.2465868132,,9.574375424816871,2.297796556133352,77.0,0.3993357730555086,0.20173158081848727,-2.264008117987052,0.3837714278597274,0.6454087429491185,0.08055863677586042,7.0,70.0,49.0
GBR,GB,,1,2001,12.0,7.0,6.0,11.0,6.0,118.879015281493,27912.5562179151,,10.236831910223056,4.7781062976368,84.0,0.7853046583099962,0.20173158081848727,0.6578312673207214,0.7664510451138795,-0.33661404265880746,0.15842075014499754,42.0,77.0,42.0
GBR,GB,,2,2003,5.0,8.0,5.0,9.0,7.0,128.683756540584,30313.6906668382,,10.319354726639155,4.857357894830827,40.0,-1.9164775384714166,0.8848902192424469,0.07346339025916672,0.0010918106055752641,0.6454087429491185,-1.6958722291911967,40.0,72.0,56.0
GBR,GB,,3,2007,4.0,7.0,6.0,3.0,7.0,169.222847546189,35522.0090884345,,10.47790775768092,5.131216470834913,28.0,-2.302446423725904,0.20173158081848727,0.6578312673207214,-2.2949858929193376,0.6454087429491185,-0.46447615680809917,42.0,21.0,49.0
GBR,GB,,4,2012,5.0,4.0,3.0,7.0,7.0,159.886526501939,38336.5961844419,3.58628400773794,10.554160232909965,5.074464354263017,20.0,-1.9164775384714166,-1.8477443344533917,-1.0952723638639428,-0.7642674239027291,0.6454087429491185,3.5411605138177418,12.0,28.0,28.0
GBR,GB,,5,2019,7.0,7.0,7.0,11.0,,131.169336708447,50064.9605582187,1.01809935045005,10.821076652330122,4.876489135082143,49.0,-1.1445397679624414,0.20173158081848727,1.2421991443822762,0.7664510451138795,,-0.23088981670068792,49.0,77.0,
GEO,GE,,1,2001,5.0,6.0,4.0,12.0,5.0,7.49832238537609,3440.72817931982,,8.143438408001218,2.0146793135718717,30.0,-1.9164775384714166,-0.48142705760547244,-0.510904486802388,1.1491306623680317,-1.3186368282667333,0.9226441423132726,24.0,72.0,30.0
GEO,GE,,5,2019,10.0,7.0,7.0,12.0,7.0,62.1551733423994,16770.1333771469,1.92840956509862,9.727354808103868,4.129634054112759,70.0,0.013366887801021103,0.20173158081848727,1.2421991443822762,1.1491306623680317,0.6454087429491185,0.00269652340672334,49.0,84.0,49.0
GHA,GH,,1,2001,10.0,4.0,7.0,9.0,6.0,11.7458734880105,2397.30067037823,,7.782098662687344,2.4635019863978918,40.0,0.013366887801021103,-1.8477443344533917,1.2421991443822762,0.0010918106055752641,-0.33661404265880746,-0.024698591203610898,28.0,36.0,24.0
GHA,GH,,2,2003,10.0,9.0,6.0,11.0,6.0,12.3870144520627,2584.47723729151,,7.857278537203813,2.516648702283476,90.0,0.013366887801021103,1.5680488576664067,0.6578312673207214,0.7664510451138795,-0.33661404265880746,0.020959933146946167,54.0,99.0,54.0
GHA,GH,,3,2007,11.0,5.0,5.0,9.0,5.0,14.4177395805101,3241.22081107324,,8.083705331358638,2.668459363710103,55.0,0.3993357730555086,-1.164585696029432,0.07346339025916672,0.0010918106055752641,-1.3186368282667333,-0.4650607292133008,25.0,45.0,25.0
GHA,GH,,4,2012,11.0,7.0,5.0,10.0,6.0,17.1636734801869,4933.65254349093,13.1966714743996,8.50383487375251,2.842795143421581,77.0,0.3993357730555086,0.20173158081848727,0.07346339025916672,0.3837714278597274,-0.33661404265880746,0.08055863677586042,35.0,70.0,42.0
GHA,GH,,5,2019,13.0,8.0,6.0,12.0,7.0,13.0413982493314,6002.55044678386,13.9419112610376,8.699939732355613,2.56812877845949,104.0,1.1712735435644837,0.8848902192424469,0.6578312673207214,1.1491306623680317,0.6454087429491185,1.0364485027576535,48.0,96.0,56.0
GMB,GM,,1,2001,9.0,5.0,4.0,11.0,5.0,8.09763461824903,1822.9796510577,,7.5082276122782945,2.0915719965931467,45.0,-0.3726019974534664,-1.164585696029432,-0.510904486802388,0.7664510451138795,-1.3186368282667333,0.4339269565463018,20.0,55.0,25.0
GMB,GM,,2,2003,16.0,7.0,5.0,10.0,7.0,11.5759958480255,1849.78337005418,,7.522823813947939,2.4489336306582046,112.0,2.329180199327946,0.20173158081848727,0.07346339025916672,0.3837714278597274,0.6454087429491185,0.4698692036215459,35.0,70.0,49.0
GMB,GM,,4,2012,13.0,7.0,6.0,11.0,6.0,9.86616743472513,2064.81438121612,12.0390048184338,7.632795613324028,2.289111473549879,91.0,1.1712735435644837,0.20173158081848727,0.6578312673207214,0.7664510451138795,-0.33661404265880746,0.2362828635141346,42.0,77.0,42.0
GMB,GM,,5,2019,12.0,7.0,4.0,12.0,7.0,7.65680995637096,2421.72318070615,4.54670680816959,7.79223462390065,2.035595442229265,84.0,0.7853046583099962,0.20173158081848727,-0.510904486802388,1.1491306623680317,0.6454087429491185,0.15842075014499754,28.0,84.0,49.0
GIN,GN,,2,2003,6.0,11.0,4.0,11.0,8.0,2.56304681962243,1327.96776541054,,7.191405056707552,0.9411967147228611,66.0,-1.530508653216929,2.934366134514326,-0.510904486802388,0.7664510451138795,1.6274315285570444,-4.491072760580887,44.0,121.0,88.0
GIN,GN,,2,2003,10.0,6.0,5.0,3.0,7.0,2.56304681962243,1327.96776541054,,7.191405056707552,0.9411967147228611,60.0,0.013366887801021103,-0.48142705760547244,0.07346339025916672,-2.2949858929193376,0.6454087429491185,-0.0064351814633880735,30.0,18.0,42.0
GIN,GN,,3,2007,11.0,6.0,5.0,6.0,4.0,2.79983706800533,1557.58584868863,,7.350892368685844,1.0295612254899582,66.0,0.3993357730555086,-0.48142705760547244,0.07346339025916672,-1.1469470411568812,-2.3006596138746596,-0.19225104621872022,30.0,36.0,24.0
GIN,GN,,4,2012,10.0,5.0,3.0,7.0,6.0,5.80061630653445,1789.97473033561,,7.489956781604209,1.7579641716545256,50.0,0.013366887801021103,-1.164585696029432,-1.0952723638639428,-0.7642674239027291,-0.33661404265880746,-0.015566886333499485,15.0,35.0,30.0
GIN,GN,,5,2019,10.0,7.0,2.0,10.0,7.0,9.86619831128658,3105.82789015443,9.89902696380351,8.041035590117446,2.289114603084558,70.0,0.013366887801021103,0.20173158081848727,-1.6796402409254974,0.3837714278597274,0.6454087429491185,0.00269652340672334,14.0,70.0,49.0
GNQ,GQ,,2,2003,8.0,7.0,3.0,10.0,7.0,3.58879170056066,14496.1744119688,,9.581640059941119,1.2778155721865776,56.0,-0.7585708827079539,0.20173158081848727,-1.0952723638639428,0.3837714278597274,0.6454087429491185,-0.15302770333155083,21.0,70.0,49.0
GNQ,GQ,,3,2007,11.0,7.0,1.0,10.0,7.0,2.80267296559979,26610.7691219619,,10.189071267047533,1.0305735923825317,77.0,0.3993357730555086,0.20173158081848727,-2.264008117987052,0.3837714278597274,0.6454087429491185,0.08055863677586042,7.0,70.0,49.0
GRC,GR,,1,2001,13.0,5.0,4.0,8.0,7.0,51.5873930939324,20303.9312433429,,9.918569803588255,3.9432773227515208,65.0,1.1712735435644837,-1.164585696029432,-0.510904486802388,-0.3815878066485769,0.6454087429491185,-1.3640484149729035,20.0,40.0,35.0
GRC,GR,,2,2003,10.0,9.0,6.0,7.0,7.0,58.6084658609262,23252.6111362028,,10.054172711643005,4.070879154764869,90.0,0.013366887801021103,1.5680488576664067,0.6578312673207214,-0.7642674239027291,0.6454087429491185,0.020959933146946167,54.0,63.0,63.0
GRC,GR,,3,2007,8.0,9.0,3.0,6.0,7.0,85.6601665139535,28895.874926558,,10.271454127807496,4.450387916079259,72.0,-0.7585708827079539,1.5680488576664067,-1.0952723638639428,-1.1469470411568812,0.6454087429491185,-1.189476206089205,27.0,54.0,63.0
GRC,GR,,4,2012,9.0,6.0,2.0,9.0,5.0,119.937064375394,24582.9741957507,15.7182240298714,10.109809376440833,4.786967141664555,54.0,-0.3726019974534664,-0.48142705760547244,-1.6796402409254974,0.0010918106055752641,-1.3186368282667333,0.17938068329194407,12.0,54.0,30.0
GRC,GR,,5,2019,7.0,7.0,6.0,10.0,7.0,79.9951550161284,31927.3792151369,38.0724169271524,10.371219203265207,4.381966070541517,49.0,-1.1445397679624414,0.20173158081848727,0.6578312673207214,0.3837714278597274,0.6454087429491185,-0.23088981670068792,42.0,70.0,49.0
GTM,GT,,1,2001,8.0,4.0,4.0,9.0,7.0,22.0974453596125,4821.54598486775,,8.480849899365863,3.095462007254468,32.0,-0.7585708827079539,-1.8477443344533917,-0.510904486802388,0.0010918106055752641,0.6454087429491185,1.40164505080493,16.0,36.0,28.0
GTM,GT,,2,2003,8.0,8.0,7.0,3.0,7.0,26.0167620417495,5081.38005585657,,8.533338168217094,3.2587410242090784,64.0,-0.7585708827079539,0.8848902192424469,1.2421991443822762,-2.2949858929193376,0.6454087429491185,-0.6712519547103778,56.0,24.0,56.0
GTM,GT,,3,2007,13.0,8.0,3.0,8.0,8.0,28.0490719909855,6238.33976946504,,8.738469363376813,3.3339555473210756,104.0,1.1712735435644837,0.8848902192424469,-1.0952723638639428,-0.3815878066485769,1.6274315285570444,1.0364485027576535,24.0,64.0,64.0
GTM,GT,,4,2012,13.0,5.0,3.0,8.0,6.0,31.6362616441616,7258.31667467883,1.34453970286515,8.889903217942566,3.4543039830794635,65.0,1.1712735435644837,-1.164585696029432,-1.0952723638639428,-0.3815878066485769,-0.33661404265880746,-1.3640484149729035,15.0,40.0,30.0
GTM,GT,,5,2019,14.0,6.0,4.0,9.0,7.0,33.4897923737946,10755.8801029589,2.20127204363775,9.283207870335078,3.511240687139078,84.0,1.5572424288189712,-0.48142705760547244,-0.510904486802388,0.0010918106055752641,0.6454087429491185,-0.7496986404847167,24.0,54.0,42.0
GUY,GY,,1,2001,9.0,7.0,5.0,6.0,7.0,52.7828974886772,6131.2968302103,,8.721161561239294,3.966187227042357,63.0,-0.3726019974534664,0.20173158081848727,0.07346339025916672,-1.1469470411568812,0.6454087429491185,-0.07516558996241375,35.0,42.0,49.0
GUY,GY,,2,2003,14.0,6.0,4.0,6.0,6.0,44.8865941525988,6392.33315799222,,8.762854607175498,3.8041391789553423,84.0,1.5572424288189712,-0.48142705760547244,-0.510904486802388,-1.1469470411568812,-0.33661404265880746,-0.7496986404847167,24.0,36.0,36.0
GUY,GY,,3,2007,15.0,9.0,3.0,6.0,7.0,16.6779561457321,8110.02999896567,,9.000856846111947,2.814087856193301,135.0,1.9432113140734588,1.5680488576664067,-1.0952723638639428,-1.1469470411568812,0.6454087429491185,3.047050281237324,27.0,54.0,63.0
GUY,GY,,4,2012,14.0,6.0,2.0,9.0,6.0,23.3500981623724,10626.8256674463,,9.271136806556317,3.150601188062061,84.0,1.5572424288189712,-0.48142705760547244,-1.6796402409254974,0.0010918106055752641,-0.33661404265880746,-0.7496986404847167,12.0,54.0,36.0
GUY,GY,,5,2019,16.0,7.0,4.0,11.0,7.0,28.058917753864,13240.9713761155,,9.491071193575884,3.3343065049306544,112.0,2.329180199327946,0.20173158081848727,-0.510904486802388,0.7664510451138795,0.6454087429491185,0.4698692036215459,28.0,77.0,49.0
HKG,HK,,2,2003,6.0,8.0,5.0,8.0,7.0,146.231464371286,31178.6830095146,,10.34748990341036,4.985190738738223,48.0,-1.530508653216929,0.8848902192424469,0.07346339025916672,-0.3815878066485769,0.6454087429491185,-1.3543321376975905,40.0,64.0,56.0
HKG,HK,,3,2007,5.0,7.0,4.0,7.0,5.0,136.679742857212,45257.6516105824,,10.720127031199356,4.917640545896273,35.0,-1.9164775384714166,0.20173158081848727,-0.510904486802388,-0.7642674239027291,-1.3186368282667333,-0.3866140434389621,28.0,49.0,35.0
HKG,HK,,4,2012,4.0,6.0,6.0,12.0,5.0,190.320774999644,52149.6812694206,0.6,10.861873348606226,5.248710938073653,24.0,-2.302446423725904,-0.48142705760547244,0.6578312673207214,1.1491306623680317,-1.3186368282667333,1.1084600070686048,36.0,72.0,30.0
HND,HN,,1,2001,9.0,5.0,4.0,12.0,7.0,36.275952570046,2645.25477555617,,7.880522663115283,3.5911550581097176,45.0,-0.3726019974534664,-1.164585696029432,-0.510904486802388,1.1491306623680317,0.6454087429491185,0.4339269565463018,20.0,60.0,35.0
HND,HN,,2,2003,11.0,6.0,3.0,10.0,6.0,36.2906859914604,2820.71404423524,,7.94474533905625,3.5915611240901435,66.0,0.3993357730555086,-0.48142705760547244,-1.0952723638639428,0.3837714278597274,-0.33661404265880746,-0.19225104621872022,18.0,60.0,36.0
HND,HN,,3,2007,11.0,8.0,4.0,11.0,4.0,51.6469040329224,3664.0882849454,3.05938058506971,8.206334820739926,3.9444302524897634,88.0,0.3993357730555086,0.8848902192424469,-0.510904486802388,0.7664510451138795,-2.3006596138746596,0.35336831977044103,32.0,88.0,32.0
HND,HN,,4,2012,,6.0,6.0,9.0,6.0,50.9922306825912,4016.34609101801,3.28720316567911,8.298127835700784,3.9316732815624413,,,-0.48142705760547244,0.6578312673207214,0.0010918106055752641,-0.33661404265880746,,36.0,54.0,36.0
HND,HN,,5,2019,12.0,7.0,2.0,13.0,7.0,63.0686763664351,5784.93081057111,2.38151351234118,8.663011679412971,4.144224233717347,84.0,0.7853046583099962,0.20173158081848727,-1.6796402409254974,1.5318102796221837,0.6454087429491185,0.15842075014499754,14.0,91.0,49.0
HRV,HR,,1,2001,8.0,5.0,2.0,12.0,6.0,,11583.3535706326,,9.357324309428275,,40.0,-0.7585708827079539,-1.164585696029432,-1.6796402409254974,1.1491306623680317,-0.33661404265880746,0.8834207994261032,10.0,60.0,30.0
HRV,HR,,2,2003,8.0,6.0,4.0,11.0,6.0,,13210.4973261209,,9.488767044508009,,48.0,-0.7585708827079539,-0.48142705760547244,-0.510904486802388,0.7664510451138795,-0.33661404265880746,0.3651965480472762,24.0,66.0,36.0
HRV,HR,,3,2007,8.0,9.0,4.0,9.0,6.0,,18395.7061485712,4.87864305198447,9.819872554873351,,72.0,-0.7585708827079539,1.5680488576664067,-0.510904486802388,0.0010918106055752641,-0.33661404265880746,-1.189476206089205,36.0,81.0,54.0
HRV,HR,,4,2012,9.0,6.0,,12.0,5.0,69.2274472736475,20482.2372168816,14.5622704712966,9.927313312292835,4.237397420886421,54.0,-0.3726019974534664,-0.48142705760547244,,1.1491306623680317,-1.3186368282667333,0.17938068329194407,,72.0,30.0
HRV,HR,,5,2019,9.0,8.0,8.0,13.0,7.0,52.9200002531622,31144.1642977581,7.41124434409121,10.346382164698868,3.968781344030621,72.0,-0.3726019974534664,0.8848902192424469,1.8265670214438308,1.5318102796221837,0.6454087429491185,-0.32971186321677154,64.0,104.0,56.0
HTI,HT,,5,2019,7.0,6.0,5.0,12.0,7.0,9.95616298683222,3236.97492504607,,8.082394507540378,2.2981917550857123,42.0,-1.1445397679624414,-0.48142705760547244,0.07346339025916672,1.1491306623680317,0.6454087429491185,0.5510124128026084,30.0,72.0,42.0
HUN,HU,,1,2001,11.0,5.0,7.0,12.0,7.0,32.6077627066748,13222.7298612624,,9.489692586889044,3.4845503798632835,55.0,0.3993357730555086,-1.164585696029432,1.2421991443822762,1.1491306623680317,0.6454087429491185,-0.4650607292133008,35.0,60.0,35.0
HUN,HU,,2,2003,11.0,5.0,4.0,11.0,7.0,36.4418848759855,15459.9630651172,,9.646008933077576,3.5957187965201642,55.0,0.3993357730555086,-1.164585696029432,-0.510904486802388,0.7664510451138795,0.6454087429491185,-0.4650607292133008,20.0,55.0,35.0
HUN,HU,,3,2007,11.0,7.0,8.0,11.0,6.0,53.1533711399241,19089.2936988152,,9.856882917544771,3.973181529680114,77.0,0.3993357730555086,0.20173158081848727,1.8265670214438308,0.7664510451138795,-0.33661404265880746,0.08055863677586042,56.0,77.0,42.0
HUN,HU,,4,2012,6.0,6.0,3.0,10.0,7.0,50.383804624147,23205.310668404,16.042828623319,10.052136439579797,3.919669786615103,36.0,-1.530508653216929,-0.48142705760547244,-1.0952723638639428,0.3837714278597274,0.6454087429491185,0.7368282775579406,18.0,60.0,42.0
HUN,HU,,5,2019,8.0,5.0,8.0,13.0,7.0,33.0742297701718,35627.2315520858,1.50911884316991,10.480865555667695,3.4987544223578855,40.0,-0.7585708827079539,-1.164585696029432,1.8265670214438308,1.5318102796221837,0.6454087429491185,0.8834207994261032,40.0,65.0,35.0
IDN,ID,,1,2001,8.0,6.0,4.0,11.0,6.0,18.1556997355317,4848.55580110852,,8.48643616662104,2.8989845464277058,48.0,-0.7585708827079539,-0.48142705760547244,-0.510904486802388,0.7664510451138795,-0.33661404265880746,0.3651965480472762,24.0,66.0,36.0
IDN,ID,,3,2007,16.0,8.0,6.0,11.0,6.0,25.1634494347,7096.38768916734,3.69085921286511,8.86734115738528,3.2253925223832316,128.0,2.329180199327946,0.8848902192424469,0.6578312673207214,0.7664510451138795,-0.33661404265880746,2.0610687772384724,48.0,88.0,48.0
IDN,ID,,4,2012,11.0,5.0,7.0,9.0,6.0,29.8880264313911,9530.29071136718,1.67598753441661,9.162230501048375,3.3974579463939767,55.0,0.3993357730555086,-1.164585696029432,1.2421991443822762,0.0010918106055752641,-0.33661404265880746,-0.4650607292133008,35.0,45.0,30.0
IDN,ID,,5,2019,14.0,7.0,7.0,11.0,7.0,32.4741186785734,11986.4701508376,2.33935750447439,9.391533805247816,3.4804434237303146,98.0,1.5572424288189712,0.20173158081848727,1.2421991443822762,0.7664510451138795,0.6454087429491185,0.3141449768832717,49.0,77.0,49.0
IRL,IE,,1,2001,13.0,7.0,6.0,7.0,4.0,71.776397881,32573.4634024331,,10.391253229811634,4.273555701693477,91.0,1.1712735435644837,0.20173158081848727,0.6578312673207214,-0.7642674239027291,-2.3006596138746596,0.2362828635141346,42.0,49.0,28.0
IRL,IE,,2,2003,7.0,8.0,7.0,7.0,1.0,85.7141754141768,36280.4827472575,,10.49903521029428,4.451018219325401,56.0,-1.1445397679624414,0.8848902192424469,1.2421991443822762,-0.7642674239027291,-5.246727970698437,-1.012792046203984,56.0,56.0,8.0
IRL,IE,,3,2007,7.0,6.0,3.0,7.0,6.0,158.097607403232,46782.3762067243,0.629176742433281,10.753261834203501,5.063212610661521,42.0,-1.1445397679624414,-0.48142705760547244,-1.0952723638639428,-0.7642674239027291,-0.33661404265880746,0.5510124128026084,18.0,42.0,36.0
IRL,IE,,4,2012,7.0,5.0,4.0,8.0,5.0,110.635764898227,46726.2157665366,21.3116231755291,10.752060651600809,4.706243408408282,35.0,-1.1445397679624414,-1.164585696029432,-0.510904486802388,-0.3815878066485769,-1.3186368282667333,1.3329146423059044,20.0,40.0,25.0
IRL,IE,,5,2019,7.0,7.0,8.0,9.0,5.0,36.0552722551197,92022.59879983,3.36383712525729,11.429789464995412,3.5850531014460154,49.0,-1.1445397679624414,0.20173158081848727,1.8265670214438308,0.0010918106055752641,-1.3186368282667333,-0.23088981670068792,56.0,63.0,35.0
ISR,IL,,1,2001,10.0,8.0,4.0,6.0,5.0,74.3154792954158,25806.3845070858,,10.158377201811112,4.308319265091138,80.0,0.013366887801021103,0.8848902192424469,-0.510904486802388,-1.1469470411568812,-1.3186368282667333,0.011828228276834753,32.0,48.0,40.0
ISR,IL,,2,2003,13.0,10.0,6.0,7.0,3.0,73.8443459121274,24702.2945858529,,10.114651416513965,4.301959444260704,130.0,1.1712735435644837,2.2512074960903665,0.6578312673207214,-0.7642674239027291,-3.2826823994825856,2.6367797812446923,60.0,70.0,30.0
ISR,IL,,3,2007,12.0,9.0,4.0,7.0,4.0,65.7399933230551,28307.4484607857,,10.250880245495402,4.185707466670128,108.0,0.7853046583099962,1.5680488576664067,-0.510904486802388,-0.7642674239027291,-2.3006596138746596,1.2313960723830972,36.0,63.0,36.0
ISR,IL,,4,2012,14.0,6.0,4.0,9.0,7.0,66.2660468804081,32483.7421872738,3.4544051062578,10.388495002764286,4.193677652599279,84.0,1.5572424288189712,-0.48142705760547244,-0.510904486802388,0.0010918106055752641,0.6454087429491185,-0.7496986404847167,24.0,54.0,42.0
ISR,IL,,5,2019,15.0,6.0,7.0,11.0,7.0,64.4454254011685,41325.1783656756,1.38801645888401,10.629227238848708,4.165818747830666,90.0,1.9432113140734588,-0.48142705760547244,1.2421991443822762,0.7664510451138795,0.6454087429491185,-0.9355145052400489,42.0,66.0,42.0
IND,IN,,1,2001,14.0,6.0,5.0,5.0,6.0,28.6194154254102,2199.53910446478,,7.696003119428087,3.3540853485322195,84.0,1.5572424288189712,-0.48142705760547244,0.07346339025916672,-1.5296266584110332,-0.33661404265880746,-0.7496986404847167,30.0,30.0,36.0
IND,IN,,2,2003,12.0,5.0,6.0,7.0,5.0,31.6262656186491,2461.48251610861,,7.808519096231168,3.45398796580895,60.0,0.7853046583099962,-1.164585696029432,0.6578312673207214,-0.7642674239027291,-1.3186368282667333,-0.9145545720931022,30.0,35.0,25.0
IND,IN,,3,2007,11.0,6.0,6.0,7.0,4.0,45.6277647457138,3508.06183171605,,8.162818979253515,3.8205164072330513,66.0,0.3993357730555086,-0.48142705760547244,0.6578312673207214,-0.7642674239027291,-2.3006596138746596,-0.19225104621872022,36.0,42.0,24.0
IND,IN,,4,2012,13.0,4.0,4.0,8.0,6.0,51.8885076473464,4819.64288218731,3.37395391664123,8.480455113467276,3.9490973330382726,52.0,1.1712735435644837,-1.8477443344533917,-0.510904486802388,-0.3815878066485769,-0.33661404265880746,-2.1642140542164223,16.0,32.0,24.0
IND,IN,,5,2019,12.0,6.0,7.0,12.0,5.0,50.7424617406439,7150.92423452926,9.23442899080834,8.874996890904765,3.9267630697589953,72.0,0.7853046583099962,-0.48142705760547244,1.2421991443822762,1.1491306623680317,-1.3186368282667333,-0.3780669109740524,42.0,72.0,30.0
IRQ,IQ,,4,2012,12.0,7.0,3.0,10.0,5.0,5.90755944993835,14402.0340893955,,9.575124731796395,1.7762327934964823,84.0,0.7853046583099962,0.20173158081848727,-1.0952723638639428,0.3837714278597274,-1.3186368282667333,0.15842075014499754,21.0,70.0,35.0
ISL,IS,,1,2001,10.0,6.0,2.0,4.0,6.0,94.0889120657084,31882.0593909097,,10.36979872902699,4.544240208253435,60.0,0.013366887801021103,-0.48142705760547244,-1.6796402409254974,-1.9123062756651854,-0.33661404265880746,-0.0064351814633880735,12.0,24.0,36.0
ISL,IS,,2,2003,9.0,6.0,5.0,3.0,8.0,123.680399918824,32696.8839410753,,10.395035060022886,4.817700818330197,54.0,-0.3726019974534664,-0.48142705760547244,0.07346339025916672,-2.2949858929193376,1.6274315285570444,0.17938068329194407,30.0,18.0,48.0
ISL,IS,,3,2007,10.0,6.0,8.0,4.0,5.0,243.15494776409,41471.3319195839,,10.63275767039006,5.49369888525099,60.0,0.013366887801021103,-0.48142705760547244,1.8265670214438308,-1.9123062756651854,-1.3186368282667333,-0.0064351814633880735,48.0,24.0,30.0
ISL,IS,,4,2012,7.0,5.0,4.0,11.0,6.0,116.320244870751,42004.4476110597,,10.645530787160395,4.7563471189304405,35.0,-1.1445397679624414,-1.164585696029432,-0.510904486802388,0.7664510451138795,-0.33661404265880746,1.3329146423059044,20.0,55.0,30.0
ISL,IS,,5,2019,11.0,8.0,6.0,12.0,7.0,87.6664264006911,60523.8179440825,2.92802451232259,11.010792251571473,4.473539002829372,88.0,0.3993357730555086,0.8848902192424469,0.6578312673207214,1.1491306623680317,0.6454087429491185,0.35336831977044103,48.0,96.0,56.0
ITA,IT,,1,2001,12.0,7.0,5.0,5.0,7.0,59.9103207179669,28134.0572858014,,10.244736124492485,4.092848789410947,84.0,0.7853046583099962,0.20173158081848727,0.07346339025916672,-1.5296266584110332,0.6454087429491185,0.15842075014499754,35.0,35.0,49.0
ITA,IT,,2,2003,10.0,8.0,4.0,4.0,7.0,64.9071807206875,29249.1801358747,,10.283606822724423,4.1729582604353,80.0,0.013366887801021103,0.8848902192424469,-0.510904486802388,-1.9123062756651854,0.6454087429491185,0.011828228276834753,32.0,32.0,56.0
ITA,IT,,3,2007,12.0,7.0,3.0,4.0,6.0,81.1708226078018,34107.5078152619,5.7776082194137,10.437272809573173,4.396555855103915,84.0,0.7853046583099962,0.20173158081848727,-1.0952723638639428,-1.9123062756651854,-0.33661404265880746,0.15842075014499754,21.0,28.0,42.0
ITA,IT,,4,2012,10.0,6.0,3.0,12.0,6.0,93.1160142531823,36281.1014243506,13.7463696406392,10.499052262763579,4.533846180803149,60.0,0.013366887801021103,-0.48142705760547244,-1.0952723638639428,1.1491306623680317,-0.33661404265880746,-0.0064351814633880735,18.0,72.0,36.0
ITA,IT,,5,2019,8.0,8.0,5.0,12.0,7.0,72.3613449346776,46661.9105159611,6.74918443535526,10.75068349021427,4.28167224706909,64.0,-0.7585708827079539,0.8848902192424469,0.07346339025916672,1.1491306623680317,0.6454087429491185,-0.6712519547103778,40.0,96.0,56.0
JAM,JM,,1,2001,13.0,6.0,7.0,11.0,6.0,12.9520593583229,7019.01755520128,,8.856378537824499,2.5612547993113193,78.0,1.1712735435644837,-0.48142705760547244,1.2421991443822762,0.7664510451138795,-0.33661404265880746,-0.5638827757293845,42.0,66.0,36.0
JAM,JM,,3,2007,14.0,7.0,7.0,7.0,4.0,27.3066857340295,8892.78260659657,,9.09299528364898,3.307131570890526,98.0,1.5572424288189712,0.20173158081848727,1.2421991443822762,-0.7642674239027291,-2.3006596138746596,0.3141449768832717,49.0,49.0,28.0
JAM,JM,,4,2012,8.0,5.0,6.0,9.0,7.0,28.9883287447322,8830.6507947905,,9.085983993576376,3.3668932919006886,40.0,-0.7585708827079539,-1.164585696029432,0.6578312673207214,0.0010918106055752641,0.6454087429491185,0.8834207994261032,30.0,45.0,35.0
JOR,JO,,1,2001,6.0,6.0,7.0,8.0,6.0,75.4938164904065,5948.01217949518,,8.690812355240219,4.324050752111608,36.0,-1.530508653216929,-0.48142705760547244,1.2421991443822762,-0.3815878066485769,-0.33661404265880746,0.7368282775579406,42.0,48.0,36.0
JOR,JO,,2,2003,9.0,7.0,6.0,10.0,5.0,70.5936060425803,6499.97887800748,,8.779554206341137,4.256939574428734,63.0,-0.3726019974534664,0.20173158081848727,0.6578312673207214,0.3837714278597274,-1.3186368282667333,-0.07516558996241375,42.0,70.0,35.0
JOR,JO,,3,2007,11.0,9.0,5.0,6.0,7.0,91.4851664702052,8415.71166017339,,9.037855673479616,4.5161768440596815,99.0,0.3993357730555086,1.5680488576664067,0.07346339025916672,-1.1469470411568812,0.6454087429491185,0.6261780027650217,45.0,54.0,63.0
JOR,JO,,4,2012,14.0,7.0,5.0,8.0,6.0,71.1998948128528,9738.53746926194,,9.1838462282019,4.265491341069266,98.0,1.5572424288189712,0.20173158081848727,0.07346339025916672,-0.3815878066485769,-0.33661404265880746,0.3141449768832717,35.0,56.0,42.0
JOR,JO,,5,2019,13.0,7.0,7.0,13.0,7.0,76.8273485260285,9429.07279552037,6.44206140882297,9.151553045821958,4.3415606773641855,91.0,1.1712735435644837,0.20173158081848727,1.2421991443822762,1.5318102796221837,0.6454087429491185,0.2362828635141346,49.0,91.0,49.0
JPN,JP,,1,2001,11.0,8.0,6.0,13.0,7.0,105.684092602349,27942.7419601305,,10.237912765437825,4.66045438583013,88.0,0.3993357730555086,0.8848902192424469,0.6578312673207214,1.5318102796221837,0.6454087429491185,0.35336831977044103,48.0,104.0,56.0
JPN,JP,,2,2003,11.0,9.0,4.0,11.0,8.0,94.7063049197986,29391.7042370729,,10.28846774470262,4.55078057579841,99.0,0.3993357730555086,1.5680488576664067,-0.510904486802388,0.7664510451138795,1.6274315285570444,0.6261780027650217,36.0,99.0,72.0
JPN,JP,,3,2007,11.0,8.0,4.0,11.0,8.0,96.2544992719019,35015.3282881632,,10.46354119568934,4.566995717757446,88.0,0.3993357730555086,0.8848902192424469,-0.510904486802388,0.7664510451138795,1.6274315285570444,0.35336831977044103,32.0,88.0,64.0
